"idPlayer","namePlayer","dateBirth","numberJersey","idTeam","teamName","slugTeam","cityTeam","slugPlayer","yearSeasonFirst","yearSeasonLast","yearDraft","numberRound","numberOverallPick","slugSeason","nameSchool","nameOrganizationFrom","heightInches","weightLBS","countSeasonsPlayed","pts","ast","treb","ratioPIE","urlNBAAPI","nameFirst","nameLast","namePlayerAbbr","codeTeam","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","urlPlayerPhoto"
202692,"Alec Burks",1991-07-20,8,1610612744,"Warriors","GSW","Golden State","alec_burks",2012,2020,2011,1,12,"2019-20","Colorado","Colorado/USA",78,214,8,15.6,3,4.4,0.115,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202692","Alec","Burks","A. Burks","warriors","https://stats.nba.com/player/202692","https://stats.nba.com/media/players/230x185/202692.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202692.png","https://stats.nba.com/media/players/700/202692.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202692.png"
202693,"Markieff Morris",1989-09-02,8,1610612765,"Pistons","DET","Detroit","markieff_morris",2012,2020,2011,1,13,"2019-20","Kansas","Kansas/USA",80,245,8,10.8,1.7,3.9,0.087,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202693","Markieff","Morris","M. Morris","pistons","https://stats.nba.com/player/202693","https://stats.nba.com/media/players/230x185/202693.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png","https://stats.nba.com/media/players/700/202693.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png"
202694,"Marcus Morris Sr.",1989-09-02,13,1610612752,"Knicks","NYK","New York","marcus_morris",2012,2020,2011,1,14,"2019-20","Kansas","Kansas/USA",80,218,8,18.3,1.5,5.6,0.107,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202694","Marcus","Morris Sr.","M. Morris Sr.","knicks","https://stats.nba.com/player/202694","https://stats.nba.com/media/players/230x185/202694.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202694.png","https://stats.nba.com/media/players/700/202694.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202694.png"
202695,"Kawhi Leonard",1991-06-29,2,1610612746,"Clippers","LAC","LA","kawhi_leonard",2012,2020,2011,1,15,"2019-20","San Diego State","San Diego State/USA",79,225,8,25.3,5.2,7.6,0.19,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202695","Kawhi","Leonard","K. Leonard","clippers","https://stats.nba.com/player/202695","https://stats.nba.com/media/players/230x185/202695.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202695.png","https://stats.nba.com/media/players/700/202695.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202695.png"
202696,"Nikola Vucevic",1990-10-24,9,1610612753,"Magic","ORL","Orlando","nikola_vucevic",2012,2020,2011,1,16,"2019-20","USC","USC/Montenegro",83,260,8,18.2,3.3,10.7,0.155,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202696","Nikola","Vucevic","N. Vucevic","magic","https://stats.nba.com/player/202696","https://stats.nba.com/media/players/230x185/202696.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202696.png","https://stats.nba.com/media/players/700/202696.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202696.png"
202697,"Iman Shumpert",1990-06-26,NA,0,NA,NA,NA,"iman_shumpert",2012,2020,2011,1,17,"2019-20","Georgia Tech","Georgia Tech/USA",NA,NA,8,4.2,0.9,2.6,0.039,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202697","Iman","Shumpert","I. Shumpert",NA,"https://stats.nba.com/player/202697","https://stats.nba.com/media/players/230x185/202697.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202697.png","https://stats.nba.com/media/players/700/202697.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202697.png"
202699,"Tobias Harris",1992-07-15,12,1610612755,"76ers","PHI","Philadelphia","tobias_harris",2012,2020,2011,1,19,"2019-20","Tennessee","Tennessee/USA",80,226,8,19.4,3,6.6,0.128,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202699","Tobias","Harris","T. Harris","sixers","https://stats.nba.com/player/202699","https://stats.nba.com/media/players/230x185/202699.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202699.png","https://stats.nba.com/media/players/700/202699.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202699.png"
202704,"Reggie Jackson",1990-04-16,1,1610612765,"Pistons","DET","Detroit","reggie_jackson",2012,2020,2011,1,24,"2019-20","Boston College","Boston College/USA",75,208,8,5,4,2.5,0.121,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202704","Reggie","Jackson","R. Jackson","pistons","https://stats.nba.com/player/202704","https://stats.nba.com/media/players/230x185/202704.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202704.png","https://stats.nba.com/media/players/700/202704.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202704.png"
202709,"Cory Joseph",1991-08-20,9,1610612758,"Kings","SAC","Sacramento","cory_joseph",2012,2020,2011,1,29,"2019-20","Texas","Texas/Canada",75,200,8,6.2,3.8,2.8,0.062,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202709","Cory","Joseph","C. Joseph","kings","https://stats.nba.com/player/202709","https://stats.nba.com/media/players/230x185/202709.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202709.png","https://stats.nba.com/media/players/700/202709.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202709.png"
202710,"Jimmy Butler",1989-09-14,22,1610612748,"Heat","MIA","Miami","jimmy_butler",2012,2020,2011,1,30,"2019-20","Marquette","Marquette/USA",79,230,8,20.3,6.6,6.8,0.161,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202710","Jimmy","Butler","J. Butler","heat","https://stats.nba.com/player/202710","https://stats.nba.com/media/players/230x185/202710.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202710.png","https://stats.nba.com/media/players/700/202710.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202710.png"
202711,"Bojan Bogdanovic",1989-04-18,44,1610612762,"Jazz","UTA","Utah","bojan_bogdanovic",2015,2020,2011,2,31,"2019-20",NA,"Fenerbahce (Turkey)/Croatia",80,226,5,20.7,2.1,4.5,0.107,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202711","Bojan","Bogdanovic","B. Bogdanovic","jazz","https://stats.nba.com/player/202711","https://stats.nba.com/media/players/230x185/202711.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202711.png","https://stats.nba.com/media/players/700/202711.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202711.png"
202718,"Chandler Parsons",1988-10-25,31,1610612737,"Hawks","ATL","Atlanta","chandler_parsons",2012,2020,2011,2,38,"2019-20","Florida","Florida/USA",81,230,8,2.8,0.6,1.4,0.038,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202718","Chandler","Parsons","C. Parsons","hawks","https://stats.nba.com/player/202718","https://stats.nba.com/media/players/230x185/202718.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202718.png","https://stats.nba.com/media/players/700/202718.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202718.png"
202722,"Davis Bertans",1992-11-12,42,1610612764,"Wizards","WAS","Washington","davis_bertans",2017,2020,2011,2,42,"2019-20",NA,"Baskonia (Spain)/Latvia",82,225,3,15.4,1.7,4.9,0.097,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202722","Davis","Bertans","D. Bertans","wizards","https://stats.nba.com/player/202722","https://stats.nba.com/media/players/230x185/202722.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202722.png","https://stats.nba.com/media/players/700/202722.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202722.png"
202734,"E'Twaun Moore",1989-02-25,55,1610612740,"Pelicans","NOP","New Orleans","e'twaun_moore",2012,2020,2011,2,55,"2019-20","Purdue","Purdue/USA",75,191,8,10,1.6,3,0.092,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202734","E'Twaun","Moore","E. Moore","pelicans","https://stats.nba.com/player/202734","https://stats.nba.com/media/players/230x185/202734.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202734.png","https://stats.nba.com/media/players/700/202734.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202734.png"
202738,"Isaiah Thomas",1989-02-07,4,1610612764,"Wizards","WAS","Washington","isaiah_thomas",2012,2020,2011,2,60,"2019-20","Washington","Washington/USA",69,185,8,13.5,4.6,1.7,0.076,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202738","Isaiah","Thomas","I. Thomas","wizards","https://stats.nba.com/player/202738","https://stats.nba.com/media/players/230x185/202738.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202738.png","https://stats.nba.com/media/players/700/202738.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202738.png"
202954,"Brad Wanamaker",1989-07-25,9,1610612738,"Celtics","BOS","Boston","brad_wanamaker",2019,2020,NA,NA,NA,"2019-20","Pittsburgh","Pittsburgh/USA",75,210,1,6.8,2.8,2.1,0.096,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202954","Brad","Wanamaker","B. Wanamaker","celtics","https://stats.nba.com/player/202954","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202954.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202954.png","https://stats.nba.com/media/players/700/202954.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202954.png"
203076,"Anthony Davis",1993-03-11,3,1610612747,"Lakers","LAL","Los Angeles","anthony_davis",2013,2020,2012,1,1,"2019-20","Kentucky","Kentucky/USA",82,253,7,27.3,3.3,9.3,0.18,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203076","Anthony","Davis","A. Davis","lakers","https://stats.nba.com/player/203076","https://stats.nba.com/media/players/230x185/203076.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png","https://stats.nba.com/media/players/700/203076.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png"
203077,"Michael Kidd-Gilchrist",1993-09-26,14,1610612766,"Hornets","CHA","Charlotte","michael_kidd-gilchrist",2013,2020,2012,1,2,"2019-20","Kentucky","Kentucky/USA",78,232,7,4.2,0.8,3.1,0.05,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203077","Michael","Kidd-Gilchrist","M. Kidd-Gilchrist","hornets","https://stats.nba.com/player/203077","https://stats.nba.com/media/players/230x185/203077.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203077.png","https://stats.nba.com/media/players/700/203077.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203077.png"
203078,"Bradley Beal",1993-06-28,3,1610612764,"Wizards","WAS","Washington","bradley_beal",2013,2020,2012,1,3,"2019-20","Florida","Florida/USA",75,207,7,27.8,6.6,4.8,0.125,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203078","Bradley","Beal","B. Beal","wizards","https://stats.nba.com/player/203078","https://stats.nba.com/media/players/230x185/203078.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203078.png","https://stats.nba.com/media/players/700/203078.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203078.png"
203079,"Dion Waiters",1991-12-10,11,1610612748,"Heat","MIA","Miami","dion_waiters",2013,2020,2012,1,4,"2018-19","Syracuse","Syracuse/USA",75,210,7,12,2.8,2.6,0.083,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203079","Dion","Waiters","D. Waiters","heat","https://stats.nba.com/player/203079","https://stats.nba.com/media/players/230x185/203079.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203079.png","https://stats.nba.com/media/players/700/203079.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203079.png"
203081,"Damian Lillard",1990-07-15,0,1610612757,"Trail Blazers","POR","Portland","damian_lillard",2013,2020,2012,1,6,"2019-20","Weber State","Weber State/USA",74,195,7,26.7,7.6,4.3,0.157,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203081","Damian","Lillard","D. Lillard","blazers","https://stats.nba.com/player/203081","https://stats.nba.com/media/players/230x185/203081.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203081.png","https://stats.nba.com/media/players/700/203081.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203081.png"
203082,"Terrence Ross",1991-02-05,8,1610612753,"Magic","ORL","Orlando","terrence_ross",2013,2020,2012,1,8,"2019-20","Washington","Washington/USA",78,206,7,12.8,1,2.8,0.091,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203082","Terrence","Ross","T. Ross","magic","https://stats.nba.com/player/203082","https://stats.nba.com/media/players/230x185/203082.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203082.png","https://stats.nba.com/media/players/700/203082.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203082.png"
203083,"Andre Drummond",1993-08-10,0,1610612765,"Pistons","DET","Detroit","andre_drummond",2013,2020,2012,1,9,"2019-20","Connecticut","Connecticut/USA",82,279,7,17.6,2.7,15.8,0.16,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203083","Andre","Drummond","A. Drummond","pistons","https://stats.nba.com/player/203083","https://stats.nba.com/media/players/230x185/203083.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png","https://stats.nba.com/media/players/700/203083.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png"
203084,"Harrison Barnes",1992-05-30,40,1610612758,"Kings","SAC","Sacramento","harrison_barnes",2013,2020,2012,1,7,"2019-20","North Carolina","North Carolina/USA",80,225,7,15.2,2.2,5.1,0.093,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203084","Harrison","Barnes","H. Barnes","kings","https://stats.nba.com/player/203084","https://stats.nba.com/media/players/230x185/203084.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203084.png","https://stats.nba.com/media/players/700/203084.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203084.png"
203085,"Austin Rivers",1992-08-01,25,1610612745,"Rockets","HOU","Houston","austin_rivers",2013,2020,2012,1,10,"2019-20","Duke","Duke/USA",75,200,7,8,1.6,2.4,0.054,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203085","Austin","Rivers","A. Rivers","rockets","https://stats.nba.com/player/203085","https://stats.nba.com/media/players/230x185/203085.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203085.png","https://stats.nba.com/media/players/700/203085.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203085.png"
203086,"Meyers Leonard",1992-02-27,0,1610612748,"Heat","MIA","Miami","meyers_leonard",2013,2020,2012,1,11,"2019-20","Illinois","Illinois/USA",84,260,7,5.9,1,4.6,0.089,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203086","Meyers","Leonard","M. Leonard","heat","https://stats.nba.com/player/203086","https://stats.nba.com/media/players/230x185/203086.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203086.png","https://stats.nba.com/media/players/700/203086.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203086.png"
203087,"Jeremy Lamb",1992-05-30,26,1610612754,"Pacers","IND","Indiana","jeremy_lamb",2013,2020,2012,1,12,"2019-20","Connecticut","Connecticut/USA",77,180,7,14.3,2.5,4.7,0.105,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203087","Jeremy","Lamb","J. Lamb","pacers","https://stats.nba.com/player/203087","https://stats.nba.com/media/players/230x185/203087.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203087.png","https://stats.nba.com/media/players/700/203087.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203087.png"
203089,"John Henson",1990-12-28,31,1610612739,"Cavaliers","CLE","Cleveland","john_henson",2013,2020,2012,1,14,"2019-20","North Carolina","North Carolina/USA",81,219,7,4.1,1.3,3.4,0.109,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203089","John","Henson","J. Henson","cavaliers","https://stats.nba.com/player/203089","https://stats.nba.com/media/players/230x185/203089.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203089.png","https://stats.nba.com/media/players/700/203089.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203089.png"
203090,"Maurice Harkless",1993-05-11,8,1610612746,"Clippers","LAC","LA","maurice_harkless",2013,2020,2012,1,15,"2019-20","St. John's, N.Y.","St. John's (N.Y.)/USA",79,220,7,5.8,1.1,3.8,0.064,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203090","Maurice","Harkless","M. Harkless","clippers","https://stats.nba.com/player/203090","https://stats.nba.com/media/players/230x185/203090.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203090.png","https://stats.nba.com/media/players/700/203090.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203090.png"
203095,"Evan Fournier",1992-10-29,10,1610612753,"Magic","ORL","Orlando","evan_fournier",2013,2020,2012,1,20,"2019-20",NA,"Poitiers Basket 86/France",79,205,7,19.4,3.1,2.7,0.107,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203095","Evan","Fournier","E. Fournier","magic","https://stats.nba.com/player/203095","https://stats.nba.com/media/players/230x185/203095.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203095.png","https://stats.nba.com/media/players/700/203095.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203095.png"
203107,"Tomas Satoransky",1991-10-30,31,1610612741,"Bulls","CHI","Chicago","tomas_satoransky",2017,2020,2012,2,32,"2019-20",NA,"FC Barcelona (Spain)/Czech Republic",79,210,3,10,5.3,3.7,0.106,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203107","Tomas","Satoransky","T. Satoransky","bulls","https://stats.nba.com/player/203107","https://stats.nba.com/media/players/230x185/203107.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203107.png","https://stats.nba.com/media/players/700/203107.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203107.png"
203109,"Jae Crowder",1990-07-06,99,1610612763,"Grizzlies","MEM","Memphis","jae_crowder",2013,2020,2012,2,34,"2019-20","Marquette","Marquette/USA",78,235,7,10.4,2.9,6.1,0.077,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203109","Jae","Crowder","J. Crowder","grizzlies","https://stats.nba.com/player/203109","https://stats.nba.com/media/players/230x185/203109.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203109.png","https://stats.nba.com/media/players/700/203109.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203109.png"
203110,"Draymond Green",1990-03-04,23,1610612744,"Warriors","GSW","Golden State","draymond_green",2013,2020,2012,2,35,"2019-20","Michigan State","Michigan State/USA",78,230,7,9.3,5.7,6.3,0.103,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203110","Draymond","Green","D. Green","warriors","https://stats.nba.com/player/203110","https://stats.nba.com/media/players/230x185/203110.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203110.png","https://stats.nba.com/media/players/700/203110.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203110.png"
203114,"Khris Middleton",1991-08-12,22,1610612749,"Bucks","MIL","Milwaukee","khris_middleton",2013,2020,2012,2,39,"2019-20","Texas A&M","Texas A&M/USA",79,222,7,18.8,3.8,5.7,0.14,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203114","Khris","Middleton","K. Middleton","bucks","https://stats.nba.com/player/203114","https://stats.nba.com/media/players/230x185/203114.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203114.png","https://stats.nba.com/media/players/700/203114.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203114.png"
203115,"Will Barton",1991-01-06,5,1610612743,"Nuggets","DEN","Denver","will_barton",2013,2020,2012,2,40,"2019-20","Memphis","Memphis/USA",77,181,7,14.6,3.7,7,0.115,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203115","Will","Barton","W. Barton","nuggets","https://stats.nba.com/player/203115","https://stats.nba.com/media/players/230x185/203115.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203115.png","https://stats.nba.com/media/players/700/203115.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203115.png"
203118,"Mike Scott",1988-07-16,1,1610612755,"76ers","PHI","Philadelphia","mike_scott",2013,2020,2012,2,43,"2019-20","Virginia","Virginia/USA",79,237,7,6,0.6,3.2,0.071,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203118","Mike","Scott","M. Scott","sixers","https://stats.nba.com/player/203118","https://stats.nba.com/media/players/230x185/203118.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203118.png","https://stats.nba.com/media/players/700/203118.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203118.png"
203124,"Kyle O'Quinn",1990-03-26,9,1610612755,"76ers","PHI","Philadelphia","kyle_o'quinn",2013,2020,2012,2,49,"2019-20","Norfolk State","Norfolk State/USA",81,250,7,3.2,1.5,3.7,0.105,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203124","Kyle","O'Quinn","K. O'Quinn","sixers","https://stats.nba.com/player/203124","https://stats.nba.com/media/players/230x185/203124.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203124.png","https://stats.nba.com/media/players/700/203124.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203124.png"
203145,"Kent Bazemore",1989-07-01,24,1610612757,"Trail Blazers","POR","Portland","kent_bazemore",2013,2020,NA,NA,NA,"2019-20","Old Dominion","Old Dominion/USA",76,195,7,8,1.4,3.9,0.055,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203145","Kent","Bazemore","K. Bazemore","blazers","https://stats.nba.com/player/203145","https://stats.nba.com/media/players/230x185/203145.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203145.png","https://stats.nba.com/media/players/700/203145.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203145.png"
203200,"Justin Holiday",1989-04-05,8,1610612754,"Pacers","IND","Indiana","justin_holiday",2013,2020,NA,NA,NA,"2019-20","Washington","Washington/USA",78,180,6,7.4,1.4,3.5,0.074,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203200","Justin","Holiday","J. Holiday","pacers","https://stats.nba.com/player/203200","https://stats.nba.com/media/players/230x185/203200.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203200.png","https://stats.nba.com/media/players/700/203200.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203200.png"
203210,"JaMychal Green",1990-06-21,4,1610612746,"Clippers","LAC","LA","jamychal_green",2015,2020,NA,NA,NA,"2019-20","Alabama","Alabama/USA",80,227,5,7.2,0.7,6.3,0.089,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203210","JaMychal","Green","J. Green","clippers","https://stats.nba.com/player/203210","https://stats.nba.com/media/players/230x185/203210.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203210.png","https://stats.nba.com/media/players/700/203210.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203210.png"
203382,"Aron Baynes",1986-12-09,46,1610612756,"Suns","PHX","Phoenix","aron_baynes",2013,2020,NA,NA,NA,"2019-20","Washington State","Washington State/Australia",82,260,7,12.6,2.2,5.6,0.102,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203382","Aron","Baynes","A. Baynes","suns","https://stats.nba.com/player/203382","https://stats.nba.com/media/players/230x185/203382.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203382.png","https://stats.nba.com/media/players/700/203382.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203382.png"
203457,"Nerlens Noel",1994-04-10,9,1610612760,"Thunder","OKC","Oklahoma City","nerlens_noel",2014,2020,2013,1,6,"2019-20","Kentucky","Kentucky/USA",82,220,5,7.8,1.2,5.1,0.138,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203457","Nerlens","Noel","N. Noel","thunder","https://stats.nba.com/player/203457","https://stats.nba.com/media/players/230x185/203457.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203457.png","https://stats.nba.com/media/players/700/203457.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203457.png"
203458,"Alex Len",1993-06-16,25,1610612737,"Hawks","ATL","Atlanta","alex_len",2014,2020,2013,1,5,"2019-20","Maryland","Maryland/Ukraine",84,250,6,8.7,1.2,5.4,0.119,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203458","Alex","Len","A. Len","hawks","https://stats.nba.com/player/203458","https://stats.nba.com/media/players/230x185/203458.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203458.png","https://stats.nba.com/media/players/700/203458.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203458.png"
203459,"Allen Crabbe",1992-04-09,33,1610612737,"Hawks","ATL","Atlanta","allen_crabbe",2014,2020,2013,2,31,"2019-20","California","California/USA",77,212,6,5.6,1,2.4,0.06,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203459","Allen","Crabbe","A. Crabbe","hawks","https://stats.nba.com/player/203459","https://stats.nba.com/media/players/230x185/203459.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203459.png","https://stats.nba.com/media/players/700/203459.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203459.png"
