"idGame","namePlayer","passes","fgmContested","fgaContested","pctFGContested","fgmUncontested","fgaUncontested","pctFGUncontested","fgmRimDefended","fgaRimDefended","pctFGRimDefended","distMiles","mphMean","orebChances","drebChances","trebChances","touches","astSecondary","ftAST","ast"
21900201,"Danilo Gallinari",34,3,4,0.75,4,7,0.571,2,7,0.286,2.1,3.84,1,6,7,53,1,1,1
21900201,"Steven Adams",41,0,0,0,1,3,0.333,2,3,0.667,1.67,3.88,6,9,14,51,0,0,4
21900201,"Shai Gilgeous-Alexander",44,1,6,0.167,4,10,0.4,2,2,1,2.6,4.01,5,7,11,68,0,0,4
21900201,"Chris Paul",60,0,2,0,1,5,0.2,5,6,0.833,1.94,3.6,2,8,10,70,0,1,10
21900201,"Nerlens Noel",46,3,5,0.6,4,6,0.667,2,2,1,1.75,4.06,7,12,18,60,0,0,1
21900201,"Dennis Schroder",45,5,7,0.714,7,13,0.538,1,1,1,2.21,4.05,1,8,9,71,0,0,1
21900201,"Darius Bazley",6,1,1,1,0,0,0,0,0,0,0.93,3.84,1,3,3,9,0,0,0
21900201,"Abdel Nader",6,0,0,0,1,2,0.5,1,1,1,0.77,4.2,0,3,3,10,0,0,0
21900201,"Deonte Burton",0,2,2,1,0,0,0,0,0,0,0.71,4.11,0,0,0,2,0,0,0
21900201,"Devon Hall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900201,"Mike Muscala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900201,"LeBron James",58,2,4,0.5,8,17,0.471,1,2,0.5,2.42,3.65,1,14,14,95,2,2,10
21900201,"Anthony Davis",51,1,4,0.25,12,20,0.6,1,3,0.333,2.44,3.67,5,6,11,81,1,0,4
21900201,"JaVale McGee",19,1,3,0.333,2,2,1,2,7,0.286,1.54,3.8,7,6,13,26,0,0,0
21900201,"Danny Green",22,1,1,1,1,2,0.5,2,3,0.667,1.63,4.39,3,5,8,26,0,0,3
21900201,"Kentavious Caldwell-Pope",36,2,4,0.5,3,5,0.6,2,2,1,2.36,4.01,3,5,7,45,0,0,2
21900201,"Kyle Kuzma",6,1,1,1,1,3,0.333,0,1,0,0.73,4.48,0,0,0,11,0,0,0
21900201,"Rajon Rondo",51,1,3,0.333,2,7,0.286,1,1,1,1.96,3.94,2,3,5,68,0,0,10
21900201,"Quinn Cook",19,0,1,0,1,4,0.25,0,0,0,1.17,4.2,1,3,4,25,0,1,0
21900201,"Alex Caruso",20,0,1,0,3,5,0.6,3,4,0.75,1.47,4.1,0,3,3,31,0,0,0
21900201,"Dwight Howard",17,1,2,0.5,0,0,0,4,7,0.571,1.24,3.94,6,6,12,20,0,0,0
21900201,"Troy Daniels",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900201,"Jared Dudley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900202,"Marcus Morris Sr.",31,5,12,0.417,3,9,0.333,1,1,1,2.81,3.95,4,14,16,55,0,0,6
21900202,"Julius Randle",46,1,5,0.2,4,8,0.5,3,6,0.5,2.42,3.83,3,10,13,63,0,0,2
21900202,"Taj Gibson",20,2,3,0.667,3,3,1,1,1,1,0.93,3.91,1,5,6,30,0,0,1
21900202,"RJ Barrett",23,2,9,0.222,2,3,0.667,3,4,0.75,2.61,4.09,4,9,13,40,0,0,3
21900202,"Frank Ntilikina",50,3,3,1,3,5,0.6,1,2,0.5,2.48,4.24,1,6,6,64,0,0,0
21900202,"Mitchell Robinson",9,2,2,1,0,0,0,2,7,0.286,0.99,4.24,2,5,7,11,0,0,0
21900202,"Bobby Portis",23,2,3,0.667,1,3,0.333,2,3,0.667,1.69,4.03,3,4,7,29,0,0,0
21900202,"Dennis Smith Jr.",23,2,4,0.5,3,5,0.6,3,4,0.75,1.13,4.24,0,0,0,38,0,0,2
21900202,"Kevin Knox II",5,0,0,0,1,1,1,2,2,1,0.72,3.92,0,3,3,7,0,0,2
21900202,"Damyean Dotson",16,0,2,0,1,4,0.25,0,1,0,1.51,4.28,0,6,6,22,1,0,1
21900202,"Wayne Ellington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900202,"Allonzo Trier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900202,"Tobias Harris",35,1,5,0.2,4,8,0.5,1,3,0.333,2.24,3.92,2,9,11,49,0,0,4
21900202,"Al Horford",36,1,4,0.25,2,7,0.286,2,4,0.5,1.78,4.03,4,5,8,49,0,1,2
21900202,"Joel Embiid",55,3,7,0.429,4,12,0.333,4,6,0.667,2.3,3.82,5,11,16,86,1,0,5
21900202,"Furkan Korkmaz",13,1,1,1,0,4,0,1,2,0.5,1.38,4.81,0,0,0,19,0,1,1
21900202,"Ben Simmons",92,3,4,0.75,4,5,0.8,1,3,0.333,2.91,3.92,2,7,9,109,0,0,13
21900202,"Shake Milton",14,3,4,0.75,0,2,0,1,2,0.5,1.34,4.52,2,4,6,24,0,1,0
21900202,"Mike Scott",19,0,3,0,4,5,0.8,1,1,1,1.67,4.03,2,5,7,28,0,0,0
21900202,"James Ennis III",16,2,3,0.667,2,4,0.5,1,3,0.333,1.73,4.5,3,6,9,24,0,0,2
21900202,"Trey Burke",19,2,5,0.4,1,1,1,0,0,0,1.24,4.64,3,1,4,28,1,0,2
21900202,"Matisse Thybulle",14,0,2,0,2,3,0.667,1,1,1,1.14,4.41,2,2,4,19,0,0,1
21900202,"Raul Neto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900202,"Kyle O'Quinn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900203,"DeMar DeRozan",41,6,9,0.667,3,4,0.75,3,3,1,3,4.23,3,4,7,63,2,1,5
21900203,"LaMarcus Aldridge",38,4,7,0.571,2,8,0.25,2,5,0.4,2.32,4.05,4,13,17,55,0,0,5
21900203,"Jakob Poeltl",36,3,5,0.6,2,2,1,6,10,0.6,2.23,4.79,4,6,10,45,0,0,2
21900203,"Bryn Forbes",28,0,3,0,6,11,0.545,2,4,0.5,2.5,4.27,1,7,8,47,1,0,7
21900203,"Patty Mills",43,1,5,0.2,5,5,1,1,2,0.5,2.58,4.81,2,1,3,58,0,1,6
21900203,"Rudy Gay",36,4,5,0.8,2,6,0.333,2,3,0.667,2.14,4.25,3,7,8,51,0,0,3
21900203,"Dejounte Murray",37,3,4,0.75,4,7,0.571,1,3,0.333,1.64,4.81,4,4,8,52,1,0,2
21900203,"Marco Belinelli",10,1,2,0.5,3,7,0.429,3,3,1,1.13,4.81,1,1,2,21,0,0,2
21900203,"Trey Lyles",13,0,0,0,0,1,0,1,1,1,0.61,4.99,2,4,4,14,0,0,0
21900203,"DeMarre Carroll",10,0,1,0,0,1,0,2,2,1,0.81,4.62,0,2,2,12,0,0,0
21900203,"Keldon Johnson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900203,"Chimezie Metu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900203,"Lonnie Walker IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900203,"Troy Brown Jr.",24,0,1,0,2,2,1,3,3,1,1.52,4.4,1,8,9,28,1,1,4
21900203,"Rui Hachimura",33,4,7,0.571,1,3,0.333,0,0,0,2.03,4.49,3,7,10,47,0,0,2
21900203,"Thomas Bryant",30,1,3,0.333,4,4,1,1,2,0.5,1.58,3.98,4,6,10,39,0,0,6
21900203,"Bradley Beal",41,9,15,0.6,5,9,0.556,3,3,1,2.89,4.28,0,5,5,72,3,0,4
21900203,"Isaiah Thomas",40,1,5,0.2,3,5,0.6,2,2,1,1.69,4.01,0,0,0,52,1,1,6
21900203,"Davis Bertans",31,2,2,1,5,9,0.556,4,5,0.8,2.36,4.5,0,10,10,45,0,0,4
21900203,"Jordan McRae",11,2,2,1,1,2,0.5,1,2,0.5,0.99,4.24,0,3,3,18,0,0,2
21900203,"Ish Smith",33,2,3,0.667,7,9,0.778,1,1,1,2.01,4.77,2,5,7,47,0,1,4
21900203,"Moritz Wagner",49,1,3,0.333,4,5,0.8,4,6,0.667,2.02,4.46,4,10,13,60,1,0,3
21900203,"CJ Miles",9,0,2,0,0,1,0,0,3,0,1.32,4.14,0,0,0,12,0,0,2
21900203,"Isaac Bonga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900203,"Justin Robinson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900203,"Admiral Schofield",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900204,"Wesley Matthews",21,0,3,0,4,5,0.8,0,0,0,2.14,4.41,0,5,5,31,0,0,3
21900204,"Giannis Antetokounmpo",51,7,7,1,5,10,0.5,0,2,0,2.24,4.18,0,13,13,79,1,0,4
21900204,"Brook Lopez",31,0,3,0,3,5,0.6,2,6,0.333,1.63,3.8,3,9,12,41,0,0,1
21900204,"Donte DiVincenzo",22,1,3,0.333,3,6,0.5,3,3,1,1.99,4.56,3,3,6,34,0,0,3
21900204,"Eric Bledsoe",29,4,6,0.667,4,11,0.364,2,2,1,1.98,4.46,3,5,8,58,1,3,5
21900204,"Sterling Brown",15,0,0,0,2,4,0.5,0,1,0,1.61,4.53,0,6,6,22,0,0,2
21900204,"D.J. Wilson",23,1,1,1,0,2,0,2,4,0.5,1.49,4.64,3,5,8,28,0,0,1
21900204,"George Hill",48,1,2,0.5,2,4,0.5,1,1,1,1.79,4.32,1,4,5,57,0,0,4
21900204,"Robin Lopez",13,3,3,1,1,2,0.5,4,12,0.333,1.45,4.1,3,4,7,19,0,0,0
21900204,"Pat Connaughton",19,2,2,1,1,2,0.5,2,3,0.667,1.3,4.43,1,5,6,24,0,0,2
21900204,"Kyle Korver",9,0,0,0,2,6,0.333,2,2,1,1.01,4.72,0,1,1,16,0,1,0
21900204,"Thanasis Antetokounmpo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900204,"Ersan Ilyasova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900204,"De'Andre Hunter",20,3,6,0.5,5,6,0.833,3,3,1,2.24,4.42,3,12,13,37,0,0,2
21900204,"Jabari Parker",44,4,7,0.571,2,4,0.5,1,2,0.5,2.35,4.93,4,6,10,60,1,0,3
21900204,"Damian Jones",21,3,5,0.6,0,1,0,2,3,0.667,1.54,4.39,6,8,14,29,0,1,1
21900204,"Cam Reddish",18,1,5,0.2,5,5,1,2,3,0.667,2.32,4.64,2,3,4,35,0,0,1
21900204,"Trae Young",51,6,16,0.375,2,6,0.333,1,2,0.5,2.72,4.59,3,3,5,84,0,2,8
21900204,"Bruno Fernando",22,2,4,0.5,0,0,0,1,1,1,0.97,4.36,2,4,6,27,0,0,3
21900204,"Vince Carter",27,0,2,0,5,11,0.455,2,2,1,1.69,4,1,2,2,40,0,0,2
21900204,"DeAndre' Bembry",35,1,1,1,0,1,0,1,3,0.333,1.9,4.4,1,5,6,39,0,0,2
21900204,"Allen Crabbe",12,0,3,0,2,3,0.667,2,3,0.667,1.55,4.4,1,3,3,22,2,0,1
21900204,"Evan Turner",26,3,6,0.5,0,0,0,0,1,0,1.07,4.06,2,2,4,33,0,0,3
21900204,"Alex Len",14,0,2,0,0,2,0,1,1,1,0.72,4.6,3,3,6,20,0,0,1
21900204,"Chandler Parsons",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900204,"Tyrone Wallace",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900205,"Miles Bridges",26,1,7,0.143,4,6,0.667,2,3,0.667,2.47,4.15,5,6,10,39,0,0,0
21900205,"P.J. Washington",19,1,3,0.333,1,1,1,4,5,0.8,0.99,4.62,1,4,5,25,0,0,1
21900205,"Cody Zeller",25,1,4,0.25,1,1,1,3,3,1,1.23,4.61,3,8,10,34,0,0,2
21900205,"Devonte' Graham",61,0,3,0,5,13,0.385,3,3,1,2.83,4.15,2,3,5,88,0,1,6
21900205,"Terry Rozier",30,2,7,0.286,3,7,0.429,0,0,0,2.51,4.3,2,7,9,54,0,0,2
21900205,"Malik Monk",27,2,6,0.333,3,7,0.429,2,3,0.667,2.16,4.31,1,9,10,43,1,0,1
21900205,"Nicolas Batum",26,0,0,0,1,1,1,0,1,0,2.02,4.46,0,7,7,31,0,0,3
21900205,"Marvin Williams",12,1,4,0.25,0,3,0,1,3,0.333,1.75,3.98,0,0,0,20,0,0,0
21900205,"Bismack Biyombo",34,2,3,0.667,0,1,0,3,6,0.5,1.28,4.23,7,6,13,39,0,0,1
21900205,"Dwayne Bacon",17,0,0,0,2,4,0.5,0,2,0,1.07,4.22,0,4,4,23,0,0,1
21900205,"Willy Hernangomez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900205,"Michael Kidd-Gilchrist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900205,"Cody Martin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900205,"Joe Harris",40,1,6,0.167,2,6,0.333,4,5,0.8,2.88,4.29,5,7,12,55,0,0,3
21900205,"Taurean Prince",41,2,3,0.667,4,12,0.333,1,2,0.5,2.29,3.94,3,9,10,62,0,0,4
21900205,"Jarrett Allen",30,6,8,0.75,3,4,0.75,1,6,0.167,2.01,4.11,12,11,22,48,0,0,0
21900205,"Garrett Temple",38,0,1,0,1,6,0.167,2,3,0.667,2.3,4.17,0,7,7,50,0,1,2
21900205,"Spencer Dinwiddie",61,3,8,0.375,4,10,0.4,0,0,0,2.55,3.9,0,4,4,86,0,2,8
21900205,"Dzanan Musa",18,1,4,0.25,1,5,0.2,0,0,0,1.49,4.31,4,6,10,32,1,0,1
21900205,"Iman Shumpert",17,1,2,0.5,1,6,0.167,1,1,1,1.43,4.07,0,4,4,27,0,1,0
21900205,"DeAndre Jordan",28,2,2,1,3,3,1,2,3,0.667,1.42,3.84,2,8,10,35,0,0,0
21900205,"Theo Pinson",24,0,1,0,1,3,0.333,0,0,0,1.17,4.15,0,0,0,32,0,0,1
21900205,"Nicolas Claxton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900205,"Rodions Kurucs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900205,"Timothe Luwawu-Cabarrot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900205,"David Nwaba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900206,"Cedi Osman",17,1,3,0.333,0,3,0,2,4,0.5,1.75,4.49,0,2,2,26,0,0,1
21900206,"Kevin Love",46,1,1,1,7,13,0.538,0,0,0,2.32,3.93,4,12,14,68,1,0,2
21900206,"Larry Nance Jr.",44,3,4,0.75,3,8,0.375,2,4,0.5,2.5,4,7,10,15,57,0,0,2
21900206,"Darius Garland",37,1,4,0.25,3,8,0.375,2,2,1,1.9,4.35,0,0,0,54,0,0,3
21900206,"Collin Sexton",32,4,8,0.5,4,8,0.5,1,1,1,2.1,4.31,4,3,7,52,1,0,0
21900206,"Matthew Dellavedova",41,0,0,0,0,3,0,1,2,0.5,1.61,4.29,0,0,0,47,1,0,5
21900206,"Ante Zizic",8,2,3,0.667,0,0,0,0,1,0,1.04,3.9,6,5,10,13,0,0,0
21900206,"Jordan Clarkson",24,2,4,0.5,2,7,0.286,0,0,0,1.33,4.3,4,3,7,38,0,0,2
21900206,"Kevin Porter Jr.",16,2,2,1,1,4,0.25,2,2,1,1.75,4.26,2,2,4,28,0,0,3
21900206,"Alfonzo McKinnie",10,0,1,0,0,2,0,0,0,0,1.26,4.53,0,3,3,14,0,0,1
21900206,"Dean Wade",4,0,0,0,0,0,0,0,0,0,0.27,4.13,0,0,0,4,0,0,0
21900206,"Tyler Cook",2,1,1,1,0,0,0,0,0,0,0.24,3.73,0,0,0,5,0,0,0
21900206,"Jimmy Butler",41,1,10,0.1,2,6,0.333,1,3,0.333,2.51,4.35,6,6,12,67,0,2,5
21900206,"Bam Adebayo",43,2,2,1,3,3,1,3,3,1,2.19,4.14,2,5,7,58,2,0,3
21900206,"Meyers Leonard",18,0,0,0,0,0,0,4,4,1,1.25,3.85,1,8,9,20,0,0,0
21900206,"Duncan Robinson",21,1,2,0.5,8,13,0.615,1,2,0.5,2.65,4.31,0,3,3,40,0,0,0
21900206,"Kendrick Nunn",30,3,4,0.75,2,3,0.667,0,1,0,1.97,4.31,1,3,4,42,1,0,6
21900206,"Goran Dragic",41,3,4,0.75,3,9,0.333,1,1,1,1.98,4.21,2,4,6,60,1,0,6
21900206,"Tyler Herro",33,1,2,0.5,8,11,0.727,0,1,0,2.57,4.61,1,4,5,52,0,0,3
21900206,"Kelly Olynyk",31,0,0,0,3,7,0.429,4,6,0.667,1.75,3.98,1,8,9,41,0,0,2
21900206,"Chris Silva",12,1,2,0.5,0,0,0,2,2,1,0.92,4.07,12,7,19,17,0,0,0
21900206,"Udonis Haslem",7,0,0,0,0,0,0,1,1,1,0.43,4.12,1,1,2,7,0,0,0
21900206,"James Johnson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900206,"Derrick Jones Jr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900207,"Jonathan Isaac",47,3,7,0.429,3,8,0.375,3,7,0.429,2.5,4.18,9,13,20,64,1,1,3
21900207,"Aaron Gordon",9,1,1,1,0,2,0,0,1,0,0.91,4.19,0,5,5,13,0,0,0
21900207,"Nikola Vucevic",16,0,3,0,1,4,0.25,2,3,0.667,0.77,4.07,4,2,6,23,1,0,5
21900207,"Evan Fournier",24,4,7,0.571,3,8,0.375,5,6,0.833,2.14,4.29,0,5,5,46,1,1,3
21900207,"Markelle Fultz",39,4,8,0.5,2,6,0.333,1,1,1,2.02,4.44,0,0,0,54,1,0,4
21900207,"Al-Farouq Aminu",32,0,2,0,1,1,1,4,5,0.8,1.81,4.41,7,5,12,40,1,0,0
21900207,"D.J. Augustin",43,0,2,0,1,7,0.143,4,5,0.8,1.96,4.02,3,2,5,58,1,1,5
21900207,"Terrence Ross",18,4,7,0.571,1,5,0.2,5,6,0.833,2.11,4.31,1,3,4,33,2,1,0
21900207,"Mo Bamba",21,1,2,0.5,0,1,0,3,6,0.5,1.14,4.03,3,7,9,28,0,0,2
21900207,"Khem Birch",22,4,5,0.8,1,2,0.5,2,3,0.667,1.61,4.19,5,6,11,30,0,0,0
21900207,"Wes Iwundu",10,1,1,1,0,1,0,0,0,0,0.94,4.22,2,4,6,17,0,0,2
21900207,"Melvin Frazier Jr.",4,0,0,0,0,0,0,0,0,0,0.2,5.24,0,0,0,4,1,1,1
21900207,"Josh Magette",6,0,0,0,0,1,0,1,1,1,0.19,4.89,0,1,1,7,0,0,1
21900207,"OG Anunoby",16,2,3,0.667,1,3,0.333,2,2,1,1.76,4.26,1,7,8,25,0,0,0
21900207,"Pascal Siakam",50,2,9,0.222,5,9,0.556,2,4,0.5,2.47,3.99,5,16,21,75,1,0,4
21900207,"Marc Gasol",45,1,2,0.5,1,2,0.5,3,8,0.375,1.87,3.61,3,13,13,51,0,1,5
21900207,"Norman Powell",24,6,8,0.75,1,3,0.333,1,3,0.333,2.79,4.14,0,7,7,39,0,0,2
21900207,"Fred VanVleet",63,7,12,0.583,3,7,0.429,0,0,0,2.59,4.15,4,7,11,87,1,1,7
21900207,"Rondae Hollis-Jefferson",32,2,4,0.5,1,2,0.5,1,2,0.5,2.17,4.47,4,6,10,42,0,1,2
21900207,"Terence Davis",37,2,2,1,5,8,0.625,1,1,1,2.1,4.27,2,11,12,49,0,1,5
21900207,"Chris Boucher",13,4,7,0.571,1,3,0.333,1,5,0.2,1.56,4.21,9,11,18,27,0,0,1
21900207,"Matt Thomas",1,0,0,0,0,1,0,0,0,0,0.22,4.78,0,0,0,2,0,0,0
21900207,"Malcolm Miller",2,0,0,0,0,0,0,1,1,1,0.12,4.7,0,0,0,2,0,0,0
21900207,"Dewan Hernandez",2,0,0,0,0,0,0,0,0,0,0.11,4.48,0,0,0,2,0,0,0
21900207,"Oshae Brissett",0,0,0,0,1,1,1,0,0,0,0.12,4.69,0,0,0,2,0,0,0
21900208,"Glenn Robinson III",31,1,3,0.333,1,4,0.25,4,4,1,2.25,4.45,4,7,10,42,0,0,1
21900208,"Eric Paschall",42,3,9,0.333,5,10,0.5,2,3,0.667,3.1,4.33,5,6,11,69,0,1,0
21900208,"Willie Cauley-Stein",35,2,4,0.5,1,3,0.333,2,6,0.333,1.98,4.35,2,8,10,44,1,0,1
21900208,"Alec Burks",66,0,4,0,3,7,0.429,2,2,1,2.16,4.22,2,7,9,82,0,1,4
21900208,"Ky Bowman",61,3,4,0.75,4,6,0.667,5,5,1,2.46,4.32,2,5,7,74,0,1,2
21900208,"Jordan Poole",36,2,6,0.333,3,8,0.375,0,2,0,2.24,4.15,2,4,6,54,0,0,7
21900208,"Omari Spellman",29,0,0,0,4,11,0.364,2,2,1,2.09,4.09,3,8,11,41,1,1,1
21900208,"Marquese Chriss",50,1,7,0.143,2,4,0.5,2,6,0.333,1.87,3.86,5,5,8,64,1,0,2
21900208,"Jacob Evans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900208,"Draymond Green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900208,"D'Angelo Russell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900208,"Dorian Finney-Smith",15,2,3,0.667,0,1,0,1,3,0.333,1.43,4.34,1,3,4,19,2,1,2
21900208,"Kristaps Porzingis",27,1,4,0.25,5,10,0.5,0,2,0,1.77,4.08,1,11,12,41,0,0,2
21900208,"Dwight Powell",24,2,3,0.667,1,1,1,4,5,0.8,1.98,4.49,2,5,7,30,1,0,1
21900208,"Tim Hardaway Jr.",26,2,2,1,4,5,0.8,0,0,0,1.75,4.46,0,0,0,37,0,0,4
21900208,"Luka Doncic",53,3,7,0.429,8,11,0.727,0,0,0,1.86,4.11,3,11,14,80,0,0,11
21900208,"Maxi Kleber",17,0,3,0,1,5,0.2,0,1,0,0.97,3.92,9,5,11,25,0,0,1
21900208,"Delon Wright",35,0,2,0,2,3,0.667,1,2,0.5,1.31,4.6,0,0,0,43,0,0,3
21900208,"Justin Jackson",20,1,2,0.5,2,5,0.4,2,5,0.4,2.23,4.23,0,3,3,28,0,1,2
21900208,"Boban Marjanovic",24,3,4,0.75,1,2,0.5,3,4,0.75,1.34,3.9,2,7,8,36,0,0,0
21900208,"Jalen Brunson",40,5,5,1,1,1,1,0,1,0,1.77,4.38,3,9,12,52,1,0,5
21900208,"Ryan Broekhoff",12,0,2,0,3,3,1,2,2,1,0.9,4.18,0,4,4,18,1,0,1
21900208,"Courtney Lee",9,1,1,1,3,4,0.75,1,2,0.5,0.93,4.33,0,0,0,14,0,0,1
21900208,"J.J. Barea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900209,"Langston Galloway",35,0,0,0,3,12,0.25,2,4,0.5,2.99,4.2,0,5,5,52,0,1,1
21900209,"Blake Griffin",51,3,10,0.3,1,5,0.2,1,2,0.5,2,3.82,5,10,15,74,0,1,1
21900209,"Andre Drummond",47,3,8,0.375,0,2,0,3,11,0.273,2.4,4.01,7,15,22,60,1,2,4
21900209,"Luke Kennard",40,0,3,0,4,12,0.333,1,2,0.5,2.91,4.26,0,5,5,61,1,0,4
21900209,"Bruce Brown",61,1,4,0.25,0,2,0,4,5,0.8,2.35,4.48,1,10,10,72,0,1,6
21900209,"Derrick Rose",42,3,6,0.5,2,5,0.4,1,2,0.5,1.87,4.22,2,4,6,61,1,0,2
21900209,"Markieff Morris",6,0,1,0,2,3,0.667,0,0,0,0.4,4.12,0,1,1,10,0,0,1
21900209,"Thon Maker",5,0,0,0,0,0,0,1,2,0.5,0.47,4.71,1,0,1,5,0,0,2
21900209,"Svi Mykhailiuk",16,0,0,0,1,1,1,1,2,0.5,1.15,4.31,0,0,0,19,1,0,1
21900209,"Christian Wood",26,2,3,0.667,3,6,0.5,3,7,0.429,1.45,4.35,6,11,14,38,0,0,1
21900209,"Tim Frazier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900209,"Tony Snell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900209,"Shaquille Harrison",34,3,6,0.5,4,6,0.667,1,1,1,2.13,4.61,5,11,14,50,0,1,5
21900209,"Lauri Markkanen",23,2,7,0.286,5,7,0.714,2,4,0.5,2.18,4.25,5,8,13,42,0,0,0
21900209,"Wendell Carter Jr.",30,3,7,0.429,0,0,0,3,5,0.6,2.47,4.23,11,13,24,43,0,1,1
21900209,"Zach LaVine",28,0,5,0,2,6,0.333,2,5,0.4,2.22,4.56,0,4,4,44,1,2,4
21900209,"Tomas Satoransky",45,1,2,0.5,5,9,0.556,2,3,0.667,2.16,4.71,1,5,6,60,0,2,7
21900209,"Coby White",22,1,5,0.2,2,2,1,4,5,0.8,1.74,4.25,1,6,6,30,1,0,1
21900209,"Kris Dunn",35,3,5,0.6,0,2,0,0,0,0,1.75,4.41,1,4,5,44,0,0,5
21900209,"Thaddeus Young",20,1,6,0.167,3,6,0.5,1,1,1,1.37,4.32,2,4,6,33,0,0,0
21900209,"Daniel Gafford",5,1,4,0.25,0,0,0,0,3,0,1.21,4.52,6,5,11,11,0,0,0
21900209,"Ryan Arcidiacono",21,1,1,1,2,5,0.4,0,1,0,1.69,4.4,2,1,3,32,0,0,2
21900209,"Max Strus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900209,"Denzel Valentine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900210,"Bojan Bogdanovic",22,2,5,0.4,7,13,0.538,0,2,0,2.56,4,3,8,11,46,0,0,3
21900210,"Royce O'Neale",48,0,1,0,1,2,0.5,2,2,1,2.29,4.46,3,10,12,52,0,0,3
21900210,"Rudy Gobert",44,3,5,0.6,2,3,0.667,3,7,0.429,2.68,4.26,12,14,25,55,0,0,1
21900210,"Donovan Mitchell",31,1,5,0.2,8,19,0.421,1,4,0.25,2.65,3.93,2,9,11,59,0,1,2
21900210,"Mike Conley",54,4,7,0.571,2,5,0.4,4,4,1,2.29,4.19,1,7,8,71,1,1,8
21900210,"Joe Ingles",41,0,1,0,1,3,0.333,0,1,0,2.11,4.31,2,7,7,49,0,1,4
21900210,"Jeff Green",15,3,5,0.6,0,3,0,2,4,0.5,1.11,4.04,2,4,6,27,0,0,1
21900210,"Emmanuel Mudiay",27,0,3,0,1,4,0.25,1,1,1,1.23,4.44,3,5,8,36,0,0,0
21900210,"Dante Exum",4,0,0,0,0,1,0,0,0,0,0.63,4.45,0,0,0,5,0,0,0
21900210,"Georges Niang",5,0,1,0,0,0,0,1,1,1,0.37,4.44,0,1,1,7,0,0,0
21900210,"Tony Bradley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900210,"Stanton Kidd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900210,"Justin Wright-Foreman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900210,"Treveon Graham",14,1,3,0.333,2,6,0.333,0,0,0,1.42,4.27,3,5,7,23,0,0,0
21900210,"Robert Covington",28,3,3,1,1,2,0.5,2,2,1,2.15,3.95,2,9,11,36,0,0,0
21900210,"Karl-Anthony Towns",44,0,2,0,5,8,0.625,4,5,0.8,2.3,3.96,3,16,19,57,0,0,1
