"typeResult","idGame","namePlayer","teamName","PARTIAL_POSS","SWITCHES_ON","ptsPlayerAllowed","dreb","MATCHUP_AST","MATCHUP_TOV","stl","blk","MATCHUP_FGM","MATCHUP_FGA","MATCHUP_FG_PCT","MATCHUP_FG3M","MATCHUP_FG3A","MATCHUP_FG3_PCT"
"player",21900468,"D.J. Augustin","Magic",30.29,0,4,0,0,0,0,0,1,6,0.167,1,2,0.5
"player",21900468,"Wes Iwundu","Magic",18.51,0,8,2,1,2,0,1,3,6,0.5,0,0,0
"player",21900468,"Khem Birch","Magic",19.61,0,9,2,1,0,0,0,4,8,0.5,0,0,0
"player",21900469,"Khris Middleton","Bucks",34.68,0,8,7,0,3,0,0,3,6,0.5,1,4,0.25
"player",21900469,"Ersan Ilyasova","Bucks",33.15,0,12,14,2,1,0,1,4,7,0.571,2,4,0.5
"player",21900469,"Brook Lopez","Bucks",31.53,0,7,2,1,1,0,3,3,22,0.136,1,8,0.125
"player",21900469,"Wesley Matthews","Bucks",27.09,0,2,4,1,0,0,1,1,4,0.25,0,2,0
"player",21900469,"Donte DiVincenzo","Bucks",32.12,0,14,2,1,3,3,1,6,12,0.5,1,5,0.2
"player",21900469,"George Hill","Bucks",26.62,0,7,3,1,2,1,0,2,8,0.25,1,4,0.25
"player",21900469,"Sterling Brown","Bucks",35.16,0,2,3,3,1,1,0,1,1,1,0,0,0
"player",21900469,"Pat Connaughton","Bucks",30.89,0,7,10,0,0,1,0,3,10,0.3,1,4,0.25
"player",21900469,"Robin Lopez","Bucks",28.6,0,4,1,5,2,0,2,2,10,0.2,0,3,0
"player",21900469,"Kyle Korver","Bucks",24.95,0,8,1,1,2,2,0,3,5,0.6,2,3,0.667
"player",21900469,"D.J. Wilson","Bucks",17.35,0,5,3,2,1,0,0,2,2,1,1,1,1
"player",21900469,"Thanasis Antetokounmpo","Bucks",10.75,0,10,0,0,1,1,0,3,3,1,2,2,1
"player",21900469,"De'Andre Hunter","Hawks",33.01,0,17,0,6,2,2,0,7,10,0.7,1,2,0.5
"player",21900469,"John Collins","Hawks",38.05,0,14,14,5,0,0,3,6,16,0.375,2,4,0.5
"player",21900469,"Bruno Fernando","Hawks",21.09,0,21,5,1,1,1,1,7,13,0.538,2,4,0.5
"player",21900469,"Kevin Huerter","Hawks",35.81,0,0,2,0,2,0,0,0,4,0,0,4,0
"player",21900469,"Trae Young","Hawks",22.54,0,10,0,1,1,0,0,4,5,0.8,2,3,0.667
"player",21900469,"Damian Jones","Hawks",25.72,0,12,1,3,2,1,2,5,10,0.5,2,3,0.667
"player",21900469,"Cam Reddish","Hawks",40.29,0,2,5,1,3,1,1,1,7,0.143,0,0,0
"player",21900469,"DeAndre' Bembry","Hawks",19.1,0,4,1,3,1,1,0,2,3,0.667,0,1,0
"player",21900469,"Vince Carter","Hawks",16.04,0,0,0,0,0,0,0,0,1,0,0,0,0
"player",21900469,"Allen Crabbe","Hawks",28.84,0,12,4,1,2,3,0,5,6,0.833,0,1,0
"player",21900469,"Brandon Goodwin","Hawks",19.16,0,2,3,0,3,1,0,1,5,0.2,0,3,0
"player",21900469,"Evan Turner","Hawks",15.59,0,3,2,0,0,0,0,1,2,0.5,1,2,0.5
"player",21900469,"Chandler Parsons","Hawks",16.99,0,7,1,3,1,0,1,3,5,0.6,1,1,1
"player",21900470,"T.J. Warren","Pacers",39.16,0,7,4,3,5,1,0,2,8,0.25,1,4,0.25
"player",21900470,"Domantas Sabonis","Pacers",39.29,0,13,6,5,1,2,0,6,14,0.429,1,6,0.167
"player",21900470,"Myles Turner","Pacers",33.84,0,15,6,2,2,0,0,4,10,0.4,1,1,1
"player",21900470,"Jeremy Lamb","Pacers",38.56,0,14,4,1,2,0,2,4,8,0.5,3,5,0.6
"player",21900470,"Aaron Holiday","Pacers",36.64,0,19,3,2,1,0,0,8,14,0.571,3,7,0.429
"player",21900470,"Justin Holiday","Pacers",39.49,0,18,1,4,1,2,0,6,11,0.545,4,6,0.667
"player",21900470,"T.J. McConnell","Pacers",24.48,0,7,4,2,1,1,0,3,5,0.6,1,2,0.5
"player",21900470,"Goga Bitadze","Pacers",5.42,0,2,0,0,0,0,0,1,5,0.2,0,0,0
"player",21900470,"Edmond Sumner","Pacers",23.31,0,6,3,1,1,2,2,2,5,0.4,0,2,0
"player",21900470,"Doug McDermott","Pacers",27.26,0,7,1,1,0,0,0,2,4,0.5,1,3,0.333
"player",21900470,"Jimmy Butler","Heat",42.64,0,14,4,1,0,1,0,4,7,0.571,2,4,0.5
"player",21900470,"Bam Adebayo","Heat",44.24,0,21,9,2,0,0,0,8,15,0.533,5,9,0.556
"player",21900470,"Meyers Leonard","Heat",24.83,0,11,2,1,0,0,0,4,11,0.364,1,2,0.5
"player",21900470,"Duncan Robinson","Heat",34.18,0,10,3,0,0,0,0,4,9,0.444,1,4,0.25
"player",21900470,"Kendrick Nunn","Heat",34.96,0,22,4,9,0,0,0,9,16,0.563,2,5,0.4
"player",21900470,"Derrick Jones Jr.","Heat",34.8,0,5,4,1,1,0,2,2,7,0.286,1,2,0.5
"player",21900470,"Goran Dragic","Heat",36.31,0,6,3,4,1,1,0,3,7,0.429,0,0,0
"player",21900470,"Tyler Herro","Heat",29.6,0,11,8,0,1,0,0,5,8,0.625,1,1,1
"player",21900470,"Kelly Olynyk","Heat",20.24,0,9,5,1,0,1,0,4,9,0.444,1,4,0.25
"player",21900471,"Kelly Oubre Jr.","Suns",30.92,0,9,4,3,1,1,0,3,6,0.5,1,3,0.333
"player",21900471,"Dario Saric","Suns",33.04,0,3,6,1,1,0,0,1,12,0.083,1,5,0.2
"player",21900471,"Aron Baynes","Suns",39.41,0,23,9,2,1,0,0,8,16,0.5,2,3,0.667
"player",21900471,"Devin Booker","Suns",54.84,0,11,3,3,3,2,0,4,9,0.444,0,2,0
"player",21900471,"Ricky Rubio","Suns",42.02,0,17,4,1,1,1,0,6,9,0.667,2,3,0.667
"player",21900471,"Cameron Johnson","Suns",46.95,0,17,3,6,0,0,1,6,16,0.375,2,5,0.4
"player",21900471,"Jevon Carter","Suns",28.15,0,7,3,2,2,2,0,2,5,0.4,0,2,0
"player",21900471,"Frank Kaminsky","Suns",25.59,0,10,1,1,1,0,0,5,9,0.556,0,0,0
"player",21900471,"Mikal Bridges","Suns",28.8,0,2,2,0,0,0,0,1,8,0.125,0,2,0
"player",21900471,"Tyler Johnson","Suns",11.72,0,5,3,0,0,0,0,2,2,1,1,1,1
"player",21900471,"Glenn Robinson III","Warriors",45.54,0,26,3,4,5,3,0,10,16,0.625,2,4,0.5
"player",21900471,"Draymond Green","Warriors",44.75,0,11,4,5,2,0,3,4,14,0.286,0,9,0
"player",21900471,"Willie Cauley-Stein","Warriors",33.82,0,17,2,4,3,2,0,4,10,0.4,3,6,0.5
"player",21900471,"Damion Lee","Warriors",47.89,0,10,7,0,4,3,0,4,8,0.5,1,4,0.25
"player",21900471,"D'Angelo Russell","Warriors",46.7,0,2,5,3,4,1,0,0,2,0,0,2,0
"player",21900471,"Jacob Evans","Warriors",14.25,0,0,1,0,1,0,0,0,2,0,0,2,0
"player",21900471,"Marquese Chriss","Warriors",16.17,0,7,0,3,0,0,0,3,8,0.375,0,4,0
"player",21900471,"Alen Smailagic","Warriors",5.6,0,5,0,0,1,0,1,2,2,1,1,1,1
"player",21900471,"Alec Burks","Warriors",31.56,0,4,5,2,2,1,0,2,4,0.5,0,1,0
"player",21900471,"Ky Bowman","Warriors",25.58,0,14,3,3,3,0,1,6,8,0.75,0,0,0
"player",21900472,"Jae Crowder","Grizzlies",36.56,0,11,4,4,1,0,0,5,11,0.455,1,7,0.143
"player",21900472,"Jaren Jackson Jr.","Grizzlies",40.84,0,23,4,8,1,0,1,9,16,0.563,2,4,0.5
"player",21900472,"Jonas Valanciunas","Grizzlies",32.02,0,10,9,5,1,1,1,5,13,0.385,0,2,0
"player",21900472,"Dillon Brooks","Grizzlies",39.28,0,15,1,1,1,1,0,5,10,0.5,0,2,0
"player",21900472,"Ja Morant","Grizzlies",41.18,0,12,3,1,0,0,1,4,8,0.5,2,3,0.667
"player",21900472,"Tyus Jones","Grizzlies",23.47,0,8,0,0,0,1,0,3,5,0.6,2,2,1
"player",21900472,"Brandon Clarke","Grizzlies",30.62,0,14,2,1,1,0,1,7,12,0.583,0,2,0
"player",21900472,"Kyle Anderson","Grizzlies",17.73,0,0,2,1,1,0,0,0,2,0,0,1,0
"player",21900472,"De'Anthony Melton","Grizzlies",17.12,0,5,3,1,1,2,1,2,6,0.333,0,2,0
"player",21900472,"Solomon Hill","Grizzlies",23.84,0,8,3,1,0,0,0,2,4,0.5,1,2,0.5
"player",21900472,"Grayson Allen","Grizzlies",18.66,0,9,2,1,1,0,0,2,5,0.4,1,1,1
"player",21900472,"Bruno Caboclo","Grizzlies",2.05,0,1,1,0,0,0,0,0,0,0,0,0,0
"player",21900472,"Will Barton","Nuggets",49.56,0,13,5,4,2,2,1,5,14,0.357,1,5,0.2
"player",21900472,"Nikola Jokic","Nuggets",43.56,0,19,8,3,5,1,0,7,14,0.5,1,4,0.25
"player",21900472,"Mason Plumlee","Nuggets",28.42,0,29,4,0,1,1,0,11,18,0.611,4,6,0.667
"player",21900472,"Gary Harris","Nuggets",50.11,0,11,2,3,3,3,1,4,8,0.5,2,5,0.4
"player",21900472,"Jamal Murray","Nuggets",48.64,0,16,4,3,2,0,0,7,10,0.7,0,3,0
"player",21900472,"Jerami Grant","Nuggets",45.03,0,11,3,3,2,0,1,4,11,0.364,0,5,0
"player",21900472,"Michael Porter Jr.","Nuggets",26.12,0,1,3,2,0,2,1,0,3,0,0,0,0
"player",21900472,"Monte Morris","Nuggets",21.18,0,4,2,2,1,0,0,1,3,0.333,1,1,1
"player",21900472,"Juancho Hernangomez","Nuggets",16.03,0,0,2,0,1,0,0,0,0,0,0,0,0
"player",21900472,"Malik Beasley","Nuggets",3.88,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900473,"Patrick McCaw","Raptors",56.54,0,7,6,0,3,1,1,2,7,0.286,1,5,0.2
"player",21900473,"OG Anunoby","Raptors",21.61,0,8,4,1,0,0,0,2,6,0.333,1,3,0.333
"player",21900473,"Serge Ibaka","Raptors",38.92,0,21,6,2,1,0,0,8,15,0.533,3,6,0.5
"player",21900473,"Fred VanVleet","Raptors",48.11,0,12,2,3,6,5,1,6,12,0.5,0,5,0
"player",21900473,"Kyle Lowry","Raptors",49.81,0,8,4,3,3,2,0,2,9,0.222,0,3,0
"player",21900473,"Chris Boucher","Raptors",19.73,0,12,2,1,0,0,1,4,9,0.444,0,2,0
"player",21900473,"Rondae Hollis-Jefferson","Raptors",24.25,0,11,5,0,1,0,0,2,6,0.333,1,2,0.5
"player",21900473,"Terence Davis","Raptors",28.24,0,4,4,1,1,0,0,2,6,0.333,0,2,0
"player",21900473,"Oshae Brissett","Raptors",19.08,0,12,3,0,0,0,0,3,7,0.429,1,3,0.333
"player",21900473,"Malcolm Miller","Raptors",1.87,0,0,0,0,0,0,0,0,1,0,0,1,0
"player",21900473,"Stanley Johnson","Raptors",1.87,0,0,2,0,0,0,0,0,0,0,0,0,0
"player",21900473,"Gordon Hayward","Celtics",48.08,0,8,4,3,0,1,2,2,7,0.286,1,2,0.5
"player",21900473,"Jayson Tatum","Celtics",49.87,0,12,3,2,3,1,0,5,8,0.625,2,5,0.4
"player",21900473,"Daniel Theis","Celtics",25.43,0,10,2,3,2,0,1,3,9,0.333,1,2,0.5
"player",21900473,"Jaylen Brown","Celtics",50.02,0,18,4,4,5,3,0,7,8,0.875,4,5,0.8
"player",21900473,"Kemba Walker","Celtics",53.35,0,16,2,5,5,2,0,7,16,0.438,2,6,0.333
"player",21900473,"Marcus Smart","Celtics",31.15,0,3,2,1,4,3,0,1,5,0.2,0,4,0
"player",21900473,"Grant Williams","Celtics",16.38,0,8,1,3,1,0,0,3,4,0.75,0,1,0
"player",21900473,"Enes Kanter","Celtics",22.58,0,24,4,0,2,0,0,9,15,0.6,2,6,0.333
"player",21900473,"Brad Wanamaker","Celtics",19.59,0,6,2,1,1,1,1,3,4,0.75,0,0,0
"player",21900473,"Romeo Langford","Celtics",5.47,0,0,0,0,0,0,0,0,1,0,0,0,0
"player",21900473,"Carsen Edwards","Celtics",3.01,0,0,0,1,0,0,0,0,0,0,0,0,0
"player",21900473,"Javonte Green","Celtics",3,0,0,0,0,0,0,0,0,1,0,0,0,0
"player",21900474,"T.J. Warren","Pacers",45.25,0,19,2,1,0,1,0,7,9,0.778,3,4,0.75
"player",21900474,"Domantas Sabonis","Pacers",45.19,0,13,12,5,2,1,0,5,16,0.313,1,4,0.25
"player",21900474,"Myles Turner","Pacers",34.72,0,13,3,4,3,0,0,4,11,0.364,0,1,0
"player",21900474,"Jeremy Lamb","Pacers",43.28,0,6,6,1,2,1,1,3,8,0.375,0,3,0
"player",21900474,"Aaron Holiday","Pacers",48.93,0,32,2,3,0,1,0,10,17,0.588,8,14,0.571
"player",21900474,"Justin Holiday","Pacers",42.86,0,10,1,4,3,0,0,4,8,0.5,1,4,0.25
"player",21900474,"T.J. McConnell","Pacers",37.83,0,12,1,1,3,1,0,4,7,0.571,3,4,0.75
"player",21900474,"Edmond Sumner","Pacers",11.84,0,1,0,0,0,1,0,0,0,0,0,0,0
"player",21900474,"Doug McDermott","Pacers",31.74,0,5,1,1,0,0,0,2,5,0.4,1,4,0.25
"player",21900474,"Goga Bitadze","Pacers",12.93,0,0,3,1,0,0,1,0,5,0,0,1,0
"player",21900474,"Alize Johnson","Pacers",5.61,0,2,3,1,0,0,0,1,1,1,0,0,0
"player",21900474,"TJ Leaf","Pacers",5.24,0,3,0,0,0,0,0,1,4,0.25,1,3,0.333
"player",21900474,"Jrue Holiday","Pelicans",41.84,0,8,1,2,2,2,1,3,10,0.3,1,5,0.2
"player",21900474,"Brandon Ingram","Pelicans",48.2,0,9,5,0,2,2,0,1,5,0.2,0,3,0
"player",21900474,"Derrick Favors","Pelicans",39.36,0,22,12,1,2,1,0,8,17,0.471,1,4,0.25
"player",21900474,"JJ Redick","Pelicans",36.87,0,7,1,0,2,0,0,2,9,0.222,0,2,0
"player",21900474,"Lonzo Ball","Pelicans",42.74,0,9,3,1,2,0,0,3,7,0.429,1,2,0.5
"player",21900474,"Jaxson Hayes","Pelicans",28.7,0,14,3,2,3,1,1,4,9,0.444,1,4,0.25
"player",21900474,"Josh Hart","Pelicans",35.81,0,11,4,1,1,1,0,5,12,0.417,1,4,0.25
"player",21900474,"E'Twaun Moore","Pelicans",27.1,0,2,3,2,2,2,0,1,4,0.25,0,0,0
"player",21900474,"Kenrich Williams","Pelicans",14.99,0,2,4,0,1,0,0,1,3,0.333,0,1,0
"player",21900474,"Frank Jackson","Pelicans",13.87,0,4,1,2,0,0,0,1,4,0.25,0,2,0
"player",21900474,"Nickeil Alexander-Walker","Pelicans",5.81,0,8,1,0,0,0,0,3,4,0.75,1,1,1
"player",21900474,"Nicolo Melli","Pelicans",5.1,0,0,0,1,0,0,0,0,0,0,0,0,0
"player",21900475,"Tobias Harris","76ers",46.52,0,13,8,1,2,0,0,4,7,0.571,2,5,0.4
"player",21900475,"Al Horford","76ers",36.42,0,13,4,1,2,0,0,4,9,0.444,0,0,0
"player",21900475,"Joel Embiid","76ers",45.64,0,29,8,2,1,0,1,11,22,0.5,1,4,0.25
"player",21900475,"Josh Richardson","76ers",51.17,0,15,5,4,1,0,1,5,11,0.455,1,4,0.25
"player",21900475,"Ben Simmons","76ers",55.46,0,13,4,8,1,3,1,5,13,0.385,0,1,0
"player",21900475,"James Ennis III","76ers",26.95,0,12,1,2,0,1,1,4,6,0.667,2,2,1
"player",21900475,"Furkan Korkmaz","76ers",24.7,0,11,4,0,0,1,0,4,9,0.444,1,2,0.5
"player",21900475,"Mike Scott","76ers",25.08,0,3,3,2,2,0,0,1,4,0.25,1,3,0.333
"player",21900475,"Trey Burke","76ers",25.64,0,12,2,0,0,0,0,5,11,0.455,2,5,0.4
"player",21900475,"Jimmy Butler","Heat",57.19,0,5,5,9,3,2,1,2,8,0.25,1,3,0.333
"player",21900475,"Bam Adebayo","Heat",52.62,0,39,3,1,1,1,1,17,27,0.63,2,8,0.25
"player",21900475,"Meyers Leonard","Heat",43.2,0,16,7,2,3,0,1,6,12,0.5,1,2,0.5
"player",21900475,"Duncan Robinson","Heat",25.66,0,6,4,1,0,0,0,0,4,0,0,3,0
"player",21900475,"Kendrick Nunn","Heat",28.54,0,8,5,2,0,1,0,2,3,0.667,1,1,1
"player",21900475,"Derrick Jones Jr.","Heat",49.44,0,13,5,2,2,1,0,4,12,0.333,1,2,0.5
"player",21900475,"Tyler Herro","Heat",42.49,0,6,5,1,3,0,0,3,8,0.375,0,4,0
"player",21900475,"Goran Dragic","Heat",46.73,0,16,1,0,1,1,1,5,11,0.455,4,7,0.571
"player",21900475,"Kelly Olynyk","Heat",8.43,0,3,0,0,0,0,0,1,2,0.5,0,0,0
"player",21900476,"Marcus Morris Sr.","Knicks",33.14,0,11,4,0,0,0,0,3,8,0.375,1,3,0.333
"player",21900476,"Julius Randle","Knicks",55.31,0,9,13,1,1,1,0,3,8,0.375,1,2,0.5
"player",21900476,"Taj Gibson","Knicks",19.03,0,7,2,2,1,0,2,3,7,0.429,0,1,0
"player",21900476,"RJ Barrett","Knicks",46.64,0,15,4,1,3,0,0,5,13,0.385,2,4,0.5
"player",21900476,"Elfrid Payton","Knicks",44.47,0,13,3,2,1,0,1,3,13,0.231,3,5,0.6
"player",21900476,"Damyean Dotson","Knicks",38.6,0,7,3,1,2,1,0,3,8,0.375,1,2,0.5
"player",21900476,"Mitchell Robinson","Knicks",19.17,0,10,6,0,0,1,2,4,11,0.364,1,1,1
"player",21900476,"Bobby Portis","Knicks",29.65,0,6,1,0,2,1,0,2,5,0.4,0,0,0
"player",21900476,"Frank Ntilikina","Knicks",25.4,0,10,4,1,1,1,0,3,10,0.3,1,4,0.25
"player",21900476,"Kevin Knox II","Knicks",29.46,0,6,4,1,0,0,0,1,9,0.111,0,1,0
"player",21900476,"Allonzo Trier","Knicks",8.4,0,2,1,1,0,0,0,1,1,1,0,0,0
"player",21900476,"Troy Brown Jr.","Wizards",54.43,0,8,8,4,2,3,0,3,8,0.375,1,5,0.2
"player",21900476,"Johnathan Williams","Wizards",19.7,0,7,2,2,1,0,0,3,3,1,1,1,1
"player",21900476,"Ian Mahinmi","Wizards",40.09,0,19,5,1,2,1,2,7,15,0.467,2,2,1
"player",21900476,"Gary Payton II","Wizards",42.89,0,5,4,2,5,6,0,2,9,0.222,1,4,0.25
"player",21900476,"Isaiah Thomas","Wizards",41.84,0,8,2,3,5,1,0,2,6,0.333,0,2,0
"player",21900476,"Jordan McRae","Wizards",44.41,0,9,5,2,2,1,0,3,13,0.231,2,8,0.25
"player",21900476,"Isaac Bonga","Wizards",31.17,0,7,2,1,0,2,0,2,6,0.333,0,3,0
"player",21900476,"Ish Smith","Wizards",32.01,0,7,3,2,0,1,1,2,4,0.5,1,1,1
"player",21900476,"Garrison Mathews","Wizards",12.86,0,2,1,2,0,0,0,0,1,0,0,0,0
"player",21900476,"Anzejs Pasecniks","Wizards",29.84,0,20,3,1,5,0,0,9,15,0.6,1,2,0.5
"player",21900476,"Admiral Schofield","Wizards",3.9,0,3,0,0,0,0,0,1,1,1,1,1,1
"player",21900477,"De'Andre Hunter","Hawks",42.19,0,10,3,6,4,0,0,4,5,0.8,1,1,1
"player",21900477,"John Collins","Hawks",44.03,0,12,4,4,2,1,3,5,12,0.417,2,6,0.333
"player",21900477,"Bruno Fernando","Hawks",18.86,0,16,0,1,0,1,0,5,10,0.5,2,5,0.4
"player",21900477,"Kevin Huerter","Hawks",39.95,0,12,1,3,0,0,0,5,8,0.625,2,3,0.667
"player",21900477,"Cam Reddish","Hawks",38.56,0,10,4,3,3,2,0,4,10,0.4,2,5,0.4
"player",21900477,"Alex Len","Hawks",28.33,0,13,5,1,1,0,0,4,13,0.308,1,3,0.333
"player",21900477,"DeAndre' Bembry","Hawks",30.32,0,11,4,2,0,2,0,3,4,0.75,2,2,1
"player",21900477,"Vince Carter","Hawks",15.85,0,3,4,0,1,0,1,1,4,0.25,1,1,1
"player",21900477,"Allen Crabbe","Hawks",31.12,0,9,2,0,1,1,0,3,3,1,0,0,0
"player",21900477,"Evan Turner","Hawks",6.65,0,2,1,0,3,0,0,1,3,0.333,0,1,0
"player",21900477,"Damian Jones","Hawks",15.39,0,11,2,1,0,1,0,5,6,0.833,1,1,1
"player",21900477,"Brandon Goodwin","Hawks",17.09,0,3,0,0,0,0,1,1,6,0.167,1,2,0.5
"player",21900477,"Kris Dunn","Bulls",42,0,5,2,2,3,3,0,2,12,0.167,1,7,0.143
"player",21900477,"Lauri Markkanen","Bulls",28.29,0,13,2,2,2,0,0,5,12,0.417,1,5,0.2
"player",21900477,"Wendell Carter Jr.","Bulls",35.41,0,11,5,1,1,0,0,5,8,0.625,1,1,1
"player",21900477,"Zach LaVine","Bulls",41.19,0,2,7,3,2,2,0,1,2,0.5,0,1,0
"player",21900477,"Tomas Satoransky","Bulls",41.18,0,13,6,3,2,3,0,5,13,0.385,3,8,0.375
"player",21900477,"Coby White","Bulls",34.86,0,9,4,3,1,0,0,3,6,0.5,1,2,0.5
"player",21900477,"Thaddeus Young","Bulls",32.92,0,8,5,2,3,2,0,3,10,0.3,0,3,0
"player",21900477,"Daniel Gafford","Bulls",23.86,0,6,2,2,2,0,2,2,5,0.4,0,0,0
"player",21900477,"Denzel Valentine","Bulls",22.95,0,7,2,0,0,1,1,3,11,0.273,1,4,0.25
"player",21900477,"Ryan Arcidiacono","Bulls",8.89,0,0,0,0,1,0,0,0,0,0,0,0,0
"player",21900477,"Luke Kornet","Bulls",6.61,0,0,1,0,1,0,1,0,1,0,0,0,0
"player",21900477,"Shaquille Harrison","Bulls",6.61,0,2,2,0,2,2,1,1,2,0.5,0,0,0
"player",21900477,"Adam Mokoka","Bulls",4.68,0,3,0,0,0,0,0,1,3,0.333,1,2,0.5
"player",21900478,"Joe Harris","Nets",43.36,0,12,2,1,1,1,1,5,14,0.357,1,8,0.125
"player",21900478,"Taurean Prince","Nets",40.1,0,12,6,1,1,1,0,5,9,0.556,2,5,0.4
"player",21900478,"Jarrett Allen","Nets",36.34,0,20,7,1,1,1,2,9,12,0.75,1,2,0.5
"player",21900478,"Garrett Temple","Nets",40.07,0,6,2,2,1,1,1,3,15,0.2,0,2,0
"player",21900478,"Spencer Dinwiddie","Nets",45.26,0,14,2,4,4,0,0,6,12,0.5,2,6,0.333
"player",21900478,"Timothe Luwawu-Cabarrot","Nets",32.48,0,14,5,3,0,1,0,5,11,0.455,2,5,0.4
"player",21900478,"Wilson Chandler","Nets",24.93,0,5,4,0,2,1,0,2,5,0.4,1,2,0.5
"player",21900478,"DeAndre Jordan","Nets",28.73,0,5,8,1,2,0,1,2,10,0.2,0,3,0
"player",21900478,"Rodions Kurucs","Nets",21.7,0,10,2,0,0,0,0,4,6,0.667,2,4,0.5
"player",21900478,"Theo Pinson","Nets",12.3,0,3,0,0,0,1,0,1,3,0.333,1,2,0.5
"player",21900478,"Danuel House Jr.","Rockets",56.23,0,18,4,1,1,2,1,7,14,0.5,2,4,0.5
"player",21900478,"P.J. Tucker","Rockets",51.67,0,13,4,3,2,0,0,3,10,0.3,3,5,0.6
"player",21900478,"Tyson Chandler","Rockets",18.67,0,6,4,1,2,1,1,3,11,0.273,0,2,0
"player",21900478,"James Harden","Rockets",53.27,0,15,8,4,6,1,3,6,17,0.353,1,8,0.125
"player",21900478,"Russell Westbrook","Rockets",53.83,0,15,7,2,1,1,1,5,18,0.278,3,12,0.25
"player",21900478,"Ben McLemore","Rockets",35.34,0,4,3,2,0,1,0,2,4,0.5,0,1,0
"player",21900478,"Isaiah Hartenstein","Rockets",34.83,0,12,7,3,2,1,0,5,11,0.455,1,4,0.25
"player",21900478,"Austin Rivers","Rockets",29.8,0,9,1,1,0,0,0,3,6,0.5,1,3,0.333
"player",21900479,"Cedi Osman","Cavaliers",35.9,0,12,6,1,0,0,0,4,7,0.571,3,4,0.75
"player",21900479,"Larry Nance Jr.","Cavaliers",42.76,0,7,7,0,1,1,1,3,8,0.375,0,4,0
"player",21900479,"Tristan Thompson","Cavaliers",49.34,0,15,11,1,5,0,1,6,17,0.353,1,6,0.167
"player",21900479,"Collin Sexton","Cavaliers",49.93,0,9,4,1,2,1,0,2,13,0.154,2,10,0.2
"player",21900479,"Darius Garland","Cavaliers",37.61,0,15,1,1,2,2,0,5,16,0.313,0,5,0
"player",21900479,"Matthew Dellavedova","Cavaliers",19.21,0,2,2,2,1,1,0,1,4,0.25,0,1,0
"player",21900479,"Kevin Porter Jr.","Cavaliers",45.09,0,9,5,0,2,1,0,3,8,0.375,1,2,0.5
"player",21900479,"Dante Exum","Cavaliers",24.88,0,5,3,0,1,1,0,2,7,0.286,1,3,0.333
"player",21900479,"John Henson","Cavaliers",18.91,0,4,7,0,3,1,2,2,8,0.25,0,1,0
"player",21900479,"Alfonzo McKinnie","Cavaliers",17.66,0,6,1,2,0,0,0,3,3,1,0,0,0
"player",21900479,"Treveon Graham","Timberwolves",33.04,0,6,1,0,2,1,0,2,4,0.5,1,2,0.5
"player",21900479,"Robert Covington","Timberwolves",47.1,0,18,5,1,3,4,1,4,11,0.364,2,6,0.333
"player",21900479,"Gorgui Dieng","Timberwolves",31.24,0,8,4,1,5,4,1,3,8,0.375,0,1,0
"player",21900479,"Jarrett Culver","Timberwolves",31.97,0,8,1,2,5,2,3,3,9,0.333,0,3,0
"player",21900479,"Shabazz Napier","Timberwolves",29.05,0,5,1,0,2,1,0,2,7,0.286,0,2,0
"player",21900479,"Josh Okogie","Timberwolves",29.68,0,10,3,1,2,1,2,3,11,0.273,0,3,0
"player",21900479,"Jeff Teague","Timberwolves",37.25,0,14,0,2,3,1,0,5,6,0.833,1,2,0.5
"player",21900479,"Noah Vonleh","Timberwolves",34.49,0,8,6,1,2,2,1,3,12,0.25,0,0,0
"player",21900479,"Kelan Martin","Timberwolves",41.33,0,8,5,0,4,1,0,3,6,0.5,0,0,0
"player",21900479,"Keita Bates-Diop","Timberwolves",15.64,0,4,0,0,0,0,0,2,2,1,0,0,0
"player",21900480,"Jonathan Isaac","Magic",43.57,0,20,5,4,4,7,1,7,12,0.583,2,4,0.5
"player",21900480,"Aaron Gordon","Magic",29.19,0,4,2,1,0,0,2,2,7,0.286,0,2,0
"player",21900480,"Nikola Vucevic","Magic",45.82,0,18,8,2,4,3,2,8,17,0.471,0,5,0
"player",21900480,"Evan Fournier","Magic",45.27,0,11,3,2,4,1,0,5,12,0.417,1,4,0.25
"player",21900480,"Markelle Fultz","Magic",43.05,0,5,3,5,2,0,0,2,5,0.4,0,3,0
"player",21900480,"Terrence Ross","Magic",36.81,0,8,2,2,2,1,1,3,8,0.375,2,7,0.286
"player",21900480,"D.J. Augustin","Magic",38.66,0,10,1,2,2,1,0,3,5,0.6,3,5,0.6
"player",21900480,"Khem Birch","Magic",21.56,0,15,2,1,3,1,1,6,7,0.857,1,1,1
"player",21900480,"Wes Iwundu","Magic",25.6,0,13,4,1,2,0,0,5,7,0.714,1,2,0.5
"player",21900480,"Josh Magette","Magic",2.44,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900480,"Amile Jefferson","Magic",2.44,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900480,"Melvin Frazier Jr.","Magic",2.44,0,0,0,0,1,1,0,0,1,0,0,1,0
"player",21900480,"Khris Middleton","Bucks",44.25,0,10,4,1,1,2,0,4,11,0.364,2,4,0.5
"player",21900480,"Ersan Ilyasova","Bucks",35.2,0,7,11,2,0,0,1,3,10,0.3,1,4,0.25
