"typeResult","idGame","slugTeam","namePlayer","groupStartPosition","idTeam","idPlayer","pctAST","pctOREB","pctDREB","pctTREB","pctTOVTeam","pctEFG","pctTS","pctUSG","pctUSGE","cityTeam","isStarter","minExact","ortgE","ortg","drtgE","drtg","netrtgE","netrtg","ratioASTtoTOV","ratioAST","paceE","pace","PACE_PER40","possessions","ratioPIE"
"player",21900260,"LAC","Rodney McGruder","G",1610612746,203585,0.053,0.083,0.12,0.102,0,0.5,0.5,0.117,0.12,"LA",TRUE,22.9666666666667,112.6,111.3,115.4,121.6,-2.8,-10.2,0,12.5,110.89,108.68,90.57,53,0.081
"player",21900260,"LAC","Patrick Beverley","G",1610612746,201976,0.333,0.029,0.162,0.097,13.6,0.375,0.375,0.126,0.129,"LA",TRUE,33.8166666666667,120.3,118.7,108,111.8,12.3,6.8,3.67,50,108.32,107.16,89.3,75,0.09
"player",21900260,"LAC","Lou Williams",NA,1610612746,101150,0.565,0,0.032,0.014,10,0.417,0.506,0.321,0.319,"LA",TRUE,32.3666666666667,109.5,113.5,105.7,104.1,3.9,9.4,3.25,32.5,110.22,109.03,90.86,74,0.139
"player",21900260,"LAC","JaMychal Green",NA,1610612746,203210,0.074,0.057,0.222,0.129,10,0.5,0.5,0.099,0.099,"LA",TRUE,30.3333333333333,114.7,115.7,111.5,113.2,3.2,2.5,2,20,110.49,109.19,90.99,70,0.075
"player",21900260,"LAC","Montrezl Harrell",NA,1610612746,1626149,0.071,0.139,0.156,0.147,4.8,0.588,0.611,0.253,0.256,"LA",TRUE,29.5166666666667,105.7,105.7,96.8,98.5,8.9,7.2,1,4.8,112.34,111.39,92.83,70,0.17
"player",21900260,"LAC","Terance Mann",NA,1610612746,1629611,0,0,0,0,0,0.667,0.773,0.111,0.118,"LA",TRUE,13.7333333333333,106.5,100,103.7,102.9,2.8,-2.9,0,0,114.77,118.82,99.02,34,0.067
"player",21900260,"LAC","Jerome Robinson",NA,1610612746,1629010,0,0,0.154,0.065,20,0,0,0.135,0.144,"LA",TRUE,14.1,94.6,90.9,97.6,96.9,-3,-6,0,0,108.05,110.64,92.2,33,-0.102
"player",21900260,"LAC","Patrick Patterson",NA,1610612746,202335,0,0.1,0.167,0.125,0,0.667,0.727,0.368,0.394,"LA",TRUE,7,130.8,120,93.7,92.9,37.2,27.1,0,0,94.81,99.48,82.9,15,0.298
"player",21900260,"MEM","Jae Crowder","F",1610612763,203109,0,0.028,0.071,0.051,6.7,0.682,0.733,0.165,0.165,"Memphis",TRUE,36.5333333333333,112.6,116.5,108.1,110,4.5,6.5,0,0,107.13,104.45,87.04,79,0.095
"player",21900260,"MEM","Jaren Jackson Jr.","F",1610612763,1628991,0.091,0.03,0.156,0.092,8.7,0.382,0.433,0.263,0.267,"Memphis",TRUE,30.4666666666667,102,105.8,125.9,127.5,-23.9,-21.7,1,8.7,111.48,108.71,90.59,69,0.036
"player",21900260,"MEM","Jonas Valanciunas","C",1610612763,202685,0.15,0.2,0.22,0.211,8.3,0.765,0.781,0.233,0.238,"Memphis",TRUE,33.9833333333333,115.2,117.3,99.3,97.4,15.9,20,1.5,12.5,106.57,106.65,88.88,75,0.272
"player",21900260,"MEM","Dillon Brooks","G",1610612763,1628415,0.077,0.038,0,0.019,28.6,0.25,0.25,0.171,0.172,"Memphis",TRUE,25.8,116.2,120,103.7,100,12.5,20,0.5,14.3,115.04,115.33,96.11,60,-0.072
"player",21900260,"MEM","Ja Morant","G",1610612763,1629630,0.44,0.063,0.077,0.07,6.5,0.469,0.549,0.23,0.231,"Memphis",TRUE,33.7666666666667,109.4,113.2,109.5,107.7,-0.1,5.5,5.5,35.5,110.38,109.45,91.21,76,0.199
"player",21900260,"MEM","Grayson Allen",NA,1610612763,1628960,0.154,0,0.19,0.1,20,0.167,0.167,0.174,0.175,"Memphis",TRUE,18.4,100.7,102.5,116.7,114.6,-16,-12.1,1,20,105.67,105.67,88.06,40,-0.013
"player",21900260,"MEM","Tyus Jones",NA,1610612763,1626145,0.333,0,0.067,0.031,12.5,0.667,0.773,0.135,0.136,"Memphis",TRUE,14.2333333333333,103.6,106.5,114.6,112.1,-11,-5.7,3,37.5,108.14,107.94,89.95,31,0.127
"player",21900260,"MEM","Brandon Clarke",NA,1610612763,1629634,0.2,0.05,0.278,0.158,9.1,0.625,0.625,0.18,0.184,"Memphis",TRUE,18.1166666666667,91,90.9,136,130.4,-45,-39.5,2,18.2,116.66,119.21,99.34,44,0.142
"player",21900260,"MEM","Marko Guduric",NA,1610612763,1629741,0.125,0,0,0,28.6,0.333,0.515,0.222,0.224,"Memphis",TRUE,9.4,96.7,100,113.8,104.2,-17.2,-4.2,0.5,14.3,114.18,117.45,97.87,22,0
"player",21900260,"MEM","Solomon Hill",NA,1610612763,203524,0,0,0.208,0.119,50,1,1,0.13,0.134,"Memphis",TRUE,19.3,112.4,111.6,90.3,90.5,22.1,21.2,0,0,105.45,105.7,88.08,43,0.072
"player",21900261,"ATL","De'Andre Hunter","F",1610612737,1629631,0.033,0.024,0.108,0.064,12.5,0.273,0.392,0.163,0.167,"Atlanta",TRUE,35.35,106.9,109.1,113.1,115.8,-6.2,-6.7,0.5,6.3,106.2,103.9,86.58,77,0.004
"player",21900261,"ATL","Jabari Parker","F",1610612737,203953,0.227,0.109,0.237,0.167,14.3,0.63,0.633,0.309,0.311,"Atlanta",TRUE,36.8166666666667,106.4,111.1,107.5,108.9,-1.1,2.3,1,14.3,107.3,104.3,86.92,81,0.221
"player",21900261,"ATL","Damian Jones","C",1610612737,1627745,0.056,0.115,0.158,0.133,10,0.667,0.644,0.158,0.16,"Atlanta",TRUE,21.4,120.7,124.4,115.7,121.3,5,3.2,1,10,107.3,103.18,85.98,45,0.067
"player",21900261,"ATL","Cam Reddish","G",1610612737,1629629,0.056,0,0.043,0.019,0,0.5,0.51,0.1,0.105,"Atlanta",TRUE,22.1833333333333,101.2,104.2,111.4,116.7,-10.2,-12.5,0,14.3,107.84,103.86,86.55,48,0.04
"player",21900261,"ATL","Trae Young","G",1610612737,1629027,0.333,0,0.111,0.052,8.6,0.563,0.583,0.311,0.313,"Atlanta",TRUE,35.1,112.1,117.3,111.3,111.8,0.8,5.5,2.33,20,105.85,103.23,86.02,75,0.16
"player",21900261,"ATL","Allen Crabbe",NA,1610612737,203459,0.308,0.077,0.038,0.058,0,0,0,0.12,0.117,"Atlanta",TRUE,20.3833333333333,90.5,102.5,91,94.9,-0.5,7.6,0,40,101.18,93.03,77.53,40,-0.015
"player",21900261,"ATL","Vince Carter",NA,1610612737,1713,0,0,0.278,0.139,20,0.375,0.375,0.125,0.128,"Atlanta",TRUE,16.85,83.6,86.1,117.8,111.1,-34.2,-25,0,0,101.18,102.55,85.46,36,0.017
"player",21900261,"ATL","Bruno Fernando",NA,1610612737,1628981,0.333,0.095,0,0.05,14.3,0.25,0.338,0.128,0.124,"Atlanta",TRUE,15.6666666666667,61.5,71.9,104.4,106.1,-42.9,-34.2,2,28.6,108.69,99.62,83.01,32,0
"player",21900261,"ATL","DeAndre' Bembry",NA,1610612737,1627761,0.091,0,0.16,0.071,14.3,0.375,0.41,0.109,0.107,"Atlanta",TRUE,21.8666666666667,61.4,68.1,97.8,100,-36.3,-31.9,1,14.3,108.79,102.07,85.06,47,0.077
"player",21900261,"ATL","Evan Turner",NA,1610612737,202323,0,0.048,0.211,0.125,30,0.286,0.286,0.278,0.27,"Atlanta",TRUE,14.4,44,50,81.9,86.2,-37.9,-36.2,0,0,107.72,98.38,81.98,30,0.065
"player",21900261,"MIL","Wesley Matthews","F",1610612749,202083,0.083,0,0.031,0.017,15.4,0.556,0.556,0.175,0.174,"Milwaukee",TRUE,26.8166666666667,120.6,121.4,115.8,123.6,4.8,-2.2,1,15.4,103.01,99.32,82.77,56,0.046
"player",21900261,"MIL","Giannis Antetokounmpo","F",1610612749,203507,0.222,0.051,0.19,0.123,11.1,0.543,0.522,0.381,0.38,"Milwaukee",TRUE,35.2,104.9,108.1,99.1,103.9,5.8,4.2,1,11.1,107.04,102.98,85.82,74,0.139
"player",21900261,"MIL","Brook Lopez","C",1610612749,201572,0.095,0,0.111,0.06,0,0.563,0.619,0.161,0.161,"Milwaukee",TRUE,24.1,126.8,129.4,110.4,112,16.4,17.4,0,18.2,102.35,100.6,83.83,51,0.07
"player",21900261,"MIL","Donte DiVincenzo","G",1610612749,1628978,0.118,0.028,0.122,0.078,0,0.5,0.551,0.155,0.155,"Milwaukee",TRUE,27.8833333333333,99.8,104.9,81.3,81.8,18.5,23.1,0,15.4,112.34,109.31,91.09,61,0.193
"player",21900261,"MIL","Eric Bledsoe","G",1610612749,202339,0.333,0.029,0.095,0.065,5,0.444,0.477,0.122,0.121,"Milwaukee",TRUE,36.7333333333333,117.6,119.7,107.7,111.8,9.9,7.9,10,50,102.12,99.32,82.77,76,0.113
"player",21900261,"MIL","Sterling Brown",NA,1610612749,1628425,0.111,0,0.235,0.129,25,0.5,0.5,0.107,0.112,"Milwaukee",TRUE,12.6666666666667,101,100,81.8,81.5,19.2,18.5,1,25,95.96,96.64,80.54,24,0.093
"player",21900261,"MIL","Ersan Ilyasova",NA,1610612749,101141,0.083,0.136,0.2,0.17,0,0.857,0.825,0.178,0.176,"Milwaukee",TRUE,19.3166666666667,98.7,105.1,78.6,87.2,20.2,17.9,0,11.1,105.36,96.91,80.76,39,0.318
"player",21900261,"MIL","Khris Middleton",NA,1610612749,203114,0.333,0.045,0.071,0.06,0,0.423,0.512,0.326,0.332,"Milwaukee",TRUE,19.5333333333333,92.7,93,58.3,64.3,34.3,28.7,0,16.7,109.91,104.45,87.05,43,0.351
"player",21900261,"MIL","Robin Lopez",NA,1610612749,201577,0,0.143,0.063,0.1,50,0.5,0.5,0.118,0.119,"Milwaukee",TRUE,12.1,112.2,110.3,77.3,76.7,34.9,33.7,0,0,115.55,116.98,97.48,29,-0.085
"player",21900261,"MIL","Kyle Korver",NA,1610612749,2594,0,0,0,0,0,0.5,0.5,0.2,0.19,"Milwaukee",TRUE,6.26666666666667,115.2,121.4,88.8,87.5,26.3,33.9,0,0,116.89,114.89,95.74,14,0
"player",21900261,"MIL","Pat Connaughton",NA,1610612749,1626192,0,0,0.167,0.087,66.7,0.5,0.615,0.13,0.132,"Milwaukee",TRUE,19.4,77.1,80,102.3,114.6,-25.2,-34.6,0,0,108.24,100.22,83.52,40,0.048
"player",21900262,"MIN","Treveon Graham","F",1610612750,1626203,0,0,0.111,0.063,0,0.3,0.3,0.156,0.159,"Minnesota",TRUE,13.4166666666667,115.1,116.7,89.8,90,25.4,26.7,0,0,108.19,107.33,89.44,30,0.016
"player",21900262,"MIN","Robert Covington","F",1610612750,203496,0.1,0,0.114,0.063,0,0.357,0.444,0.123,0.124,"Minnesota",TRUE,26.85,111,111.9,94.3,93.3,16.7,18.5,0,20,106.26,106.37,88.64,59,0.064
"player",21900262,"MIN","Karl-Anthony Towns","C",1610612750,1626157,0.4,0,0.368,0.206,19.2,0.679,0.73,0.282,0.293,"Minnesota",TRUE,30.5,110,109,101.4,103,8.6,5.9,1.2,23.1,104.97,104.66,87.21,67,0.199
"player",21900262,"MIN","Andrew Wiggins","G",1610612750,203952,0.083,0.029,0.156,0.1,3.8,0.531,0.587,0.293,0.305,"Minnesota",TRUE,35.8166666666667,130.7,126.7,89.3,90.8,41.4,35.9,2,7.7,100.49,101.18,84.32,75,0.118
"player",21900262,"MIN","Jarrett Culver","G",1610612750,1629633,0.333,0,0.063,0.034,10,0.385,0.385,0.246,0.259,"Minnesota",TRUE,25.55,105.9,100,101.1,101.8,4.8,-1.8,2.5,25,103.55,106.14,88.45,57,0.057
"player",21900262,"MIN","Jeff Teague",NA,1610612750,201952,0.3,0.031,0.057,0.045,6.3,0.313,0.394,0.135,0.144,"Minnesota",TRUE,31.95,102.5,100,110.1,110.6,-7.7,-10.6,6,37.5,99.64,100.66,83.88,68,0.061
"player",21900262,"MIN","Josh Okogie",NA,1610612750,1629006,0.231,0.037,0.259,0.148,10,0.8,0.87,0.121,0.13,"Minnesota",TRUE,24.5166666666667,98,96.2,108.9,112,-11,-15.8,3,30,100.28,99.85,83.21,52,0.188
"player",21900262,"MIN","Keita Bates-Diop",NA,1610612750,1628966,0,0.069,0.067,0.068,0,0.889,0.889,0.148,0.159,"Minnesota",TRUE,25.6666666666667,116,111.1,99.4,98.1,16.6,13,0,0,97.28,100.05,83.38,54,0.143
"player",21900262,"MIN","Kelan Martin",NA,1610612750,1629103,0,0,0.25,0.125,0,0,0,0.056,0.059,"Minnesota",TRUE,7.43333333333333,93.8,93.8,86.7,81.3,7.1,12.5,0,0,100.09,103.32,86.1,16,-0.037
"player",21900262,"MIN","Gorgui Dieng",NA,1610612750,203476,0.4,0.118,0.158,0.139,7.7,0.643,0.635,0.231,0.246,"Minnesota",TRUE,15.6,126.9,121.2,85.9,84.4,41,36.8,4,30.8,96.86,100,83.33,33,0.179
"player",21900262,"MIN","Jordan Bell",NA,1610612750,1628395,0,0,0.333,0.2,0,0,0,0,0,"Minnesota",TRUE,2.7,120,100,121.5,116.7,-1.5,-16.7,0,0,95.64,106.67,88.89,6,0
"player",21900262,"SAS","DeMar DeRozan","F",1610612759,201942,0.238,0,0.206,0.093,4.2,0.5,0.524,0.244,0.239,"San Antonio",TRUE,34.25,100.7,104.2,113.5,112.2,-12.8,-8,5,20.8,103.43,102.31,85.26,72,0.13
"player",21900262,"SAS","LaMarcus Aldridge","F",1610612759,200746,0.063,0.071,0.094,0.081,9.1,0.553,0.566,0.28,0.277,"San Antonio",TRUE,32.9666666666667,93.3,95.7,127.9,128.6,-34.6,-32.9,0.5,4.5,102.71,101.19,84.33,69,0.097
"player",21900262,"SAS","Jakob Poeltl","C",1610612759,1627751,0.05,0.043,0.292,0.17,0,1,1,0.041,0.041,"San Antonio",TRUE,21.75,113.9,113,101.9,95.8,12.1,17.2,0,33.3,100.19,103.72,86.44,46,0.122
"player",21900262,"SAS","Bryn Forbes","G",1610612759,1627854,0.188,0.036,0.095,0.061,0,0.269,0.269,0.255,0.269,"San Antonio",TRUE,21.6666666666667,94.9,91.5,133.3,126.1,-38.4,-34.6,0,18.8,98.41,103.02,85.85,47,0.014
"player",21900262,"SAS","Derrick White","G",1610612759,1628401,0.333,0,0.04,0.018,0,0.278,0.418,0.19,0.195,"San Antonio",TRUE,24.1666666666667,93.5,92.5,117.3,115.4,-23.8,-22.9,0,35.3,102.85,104.28,86.9,53,0.062
"player",21900262,"SAS","Rudy Gay",NA,1610612759,200752,0.2,0.03,0.323,0.172,11.1,0.364,0.421,0.212,0.21,"San Antonio",TRUE,27.4,100.5,103.3,84.4,80.3,16,23,2,22.2,104.9,105.99,88.32,60,0.144
"player",21900262,"SAS","Patty Mills",NA,1610612759,201988,0.091,0,0,0,0,0.417,0.546,0.106,0.104,"San Antonio",TRUE,28.25,103,105,101.1,100,1.9,5,0,22.2,103.24,102.8,85.66,60,0.048
"player",21900262,"SAS","Dejounte Murray",NA,1610612759,1627749,0.059,0.04,0.167,0.102,10,0.5,0.5,0.167,0.17,"San Antonio",TRUE,23.0666666666667,103.9,102,100.8,98,3.1,4,1,10,101.63,104.05,86.71,50,0.071
"player",21900262,"SAS","Marco Belinelli",NA,1610612759,201158,0.25,0,0.1,0.048,0,0.25,0.25,0.211,0.222,"San Antonio",TRUE,7.35,68.8,64.7,125,117.6,-56.3,-52.9,0,20,104.49,111.02,92.52,17,0.033
"player",21900262,"SAS","Trey Lyles",NA,1610612759,1626168,0.25,0.125,0.286,0.2,0,0,0,0.071,0.077,"San Antonio",TRUE,5.76666666666667,66.7,61.5,150,150,-83.3,-88.5,0,50,99.88,104.05,86.71,13,0.089
"player",21900262,"SAS","Lonnie Walker IV",NA,1610612759,1629022,0,0,0.091,0.04,0,0.688,0.688,0.308,0.309,"San Antonio",TRUE,13.3666666666667,104.7,104.2,118.9,119.2,-14.2,-15.1,0,0,89.7,89.78,74.81,24,0.165
"player",21900263,"WAS","Troy Brown Jr.","F",1610612764,1628972,0,0,0.063,0.036,28.6,0.5,0.5,0.212,0.217,"Washington",TRUE,14.1833333333333,124.2,125,99.7,96.9,24.5,28.1,0,0,107.08,108.3,90.25,32,0.031
"player",21900263,"WAS","Rui Hachimura","F",1610612764,1629060,0,0.036,0.172,0.105,0,0.25,0.338,0.122,0.122,"Washington",TRUE,31.0333333333333,122,126.5,119.4,119.1,2.6,7.4,0,0,107,105.18,87.65,68,0.027
"player",21900263,"WAS","Thomas Bryant","C",1610612764,1628418,0.227,0.034,0.25,0.148,5.6,0.909,0.933,0.171,0.174,"Washington",TRUE,29.8,123.2,129.9,114.1,110.3,9.1,19.6,5,27.8,109.79,108.72,90.6,67,0.216
"player",21900263,"WAS","Bradley Beal","G",1610612764,203078,0.194,0,0.049,0.026,3.3,0.722,0.781,0.245,0.251,"Washington",TRUE,39.7,126.8,130.3,116.7,115.7,10.1,14.6,6,20,108.65,107.61,89.67,89,0.164
"player",21900263,"WAS","Isaiah Thomas","G",1610612764,202738,0.25,0,0.107,0.058,15,0.5,0.5,0.238,0.243,"Washington",TRUE,25.4333333333333,113.6,117.2,113.1,112.5,0.6,4.7,1.67,25,109.05,107.58,89.65,58,0.052
"player",21900263,"WAS","Moritz Wagner",NA,1610612764,1629021,0.2,0,0.267,0.16,23.1,0.786,0.786,0.25,0.255,"Washington",TRUE,18.2,135.2,132.5,139.6,142.5,-4.4,-10,1,23.1,105.55,105.49,87.91,40,0.095
"player",21900263,"WAS","Jordan McRae",NA,1610612764,203895,0.158,0,0.038,0.023,8.3,0.688,0.688,0.145,0.154,"Washington",TRUE,24.3333333333333,125.4,122.4,133.4,132.1,-7.9,-9.7,3,25,110.54,112.44,93.7,58,0.075
"player",21900263,"WAS","Davis Bertans",NA,1610612764,202722,0.125,0.105,0.08,0.091,7.1,0.778,0.81,0.162,0.168,"Washington",TRUE,27.3833333333333,137.4,138.7,134.7,131.7,2.6,7,3,21.4,108.85,109.56,91.3,62,0.089
"player",21900263,"WAS","Ish Smith",NA,1610612764,202397,0.318,0,0.2,0.103,9.5,0.818,0.852,0.23,0.237,"Washington",TRUE,25.6333333333333,138.4,141.1,137.2,136.8,1.2,4.2,3.5,33.3,106.66,105.8,88.17,56,0.174
"player",21900263,"WAS","Isaac Bonga",NA,1610612764,1629067,0,0,0,0,0,0,0,0,0,"Washington",TRUE,4.3,157.7,155.6,158.9,166.7,-1.2,-11.1,0,0,102.25,100.47,83.72,9,0.016
"player",21900263,"PHX","Kelly Oubre Jr.","F",1610612756,1626162,0,0,0.231,0.088,25,0.667,0.667,0.273,0.277,"Phoenix",TRUE,17.7833333333333,101.8,100,132.7,135.7,-30.9,-35.7,0,0,112.34,112.01,93.35,41,0.045
"player",21900263,"PHX","Dario Saric","F",1610612756,203967,0.071,0.154,0.182,0.167,15.8,0.577,0.612,0.181,0.186,"Phoenix",TRUE,36.6166666666667,119.4,118.3,119.4,123.2,0,-4.9,0.67,10.5,108.7,107.49,89.58,82,0.094
"player",21900263,"PHX","Frank Kaminsky","C",1610612756,1626163,0.071,0,0.167,0.077,0,0,0,0.108,0.109,"Phoenix",TRUE,15.8166666666667,101,102.9,142.5,151.4,-41.5,-48.6,0,20,110.53,106.22,88.51,35,-0.018
"player",21900263,"PHX","Devin Booker","G",1610612756,1626164,0.296,0,0.059,0.027,9.1,0.55,0.608,0.255,0.262,"Phoenix",TRUE,38.0833333333333,120.8,119.8,124.3,126.7,-3.4,-7,2.67,24.2,108.99,108.39,90.32,86,0.121
"player",21900263,"PHX","Ricky Rubio","G",1610612756,201937,0.267,0.033,0,0.019,10,0.591,0.66,0.229,0.24,"Phoenix",TRUE,25.3833333333333,105.9,101.7,116.7,124.1,-10.8,-22.5,2,20,112.82,111.57,92.97,60,0.1
"player",21900263,"PHX","Cameron Johnson",NA,1610612756,1629661,0.034,0.033,0.115,0.071,7.7,0.75,0.781,0.146,0.151,"Phoenix",TRUE,31.6166666666667,136.2,135.2,117.8,117.1,18.4,18.1,1,7.7,106.33,107.03,89.19,71,0.091
"player",21900263,"PHX","Cheick Diallo",NA,1610612756,1627767,0.05,0.105,0.421,0.263,9.1,0.875,0.912,0.179,0.18,"Phoenix",TRUE,23.3166666666667,141.4,142.9,132.1,127.5,9.2,15.4,1,9.1,101.61,102.93,85.78,49,0.167
"player",21900263,"PHX","Elie Okobo",NA,1610612756,1629059,0.381,0.077,0,0.037,5.6,0.722,0.722,0.213,0.216,"Phoenix",TRUE,20.7833333333333,149.3,150,145.2,142.2,4.1,7.8,8,44.4,101.94,102.77,85.65,44,0.103
"player",21900263,"PHX","Mikal Bridges",NA,1610612756,1628969,0,0,0.125,0.063,0,0,0,0.069,0.069,"Phoenix",TRUE,11.6833333333333,139.1,138.5,150.1,151.9,-11,-13.4,0,0,109.28,108.87,90.73,26,-0.006
"player",21900263,"PHX","Tyler Johnson",NA,1610612756,204020,0.267,0.048,0.231,0.118,6.7,0.5,0.571,0.216,0.221,"Phoenix",TRUE,18.9166666666667,126.4,122.7,125.6,124.4,0.8,-1.7,4,26.7,110.79,112.93,94.11,44,0.115
"player",21900264,"LAL","LeBron James","F",1610612747,2544,0.458,0.059,0.075,0.068,12.8,0.611,0.635,0.304,0.317,"Los Angeles",TRUE,37.5833333333333,104.4,104.9,101.2,102.5,3.2,2.4,2.2,28.2,104.96,104.09,86.74,82,0.222
"player",21900264,"LAL","Anthony Davis","F",1610612747,203076,0.056,0.077,0.158,0.117,5.3,0.517,0.581,0.402,0.402,"Los Angeles",TRUE,37.1666666666667,103.3,107.2,113.9,114.5,-10.5,-7.2,0.5,2.6,109.47,107.17,89.31,83,0.222
"player",21900264,"LAL","JaVale McGee","C",1610612747,201580,0,0.063,0.462,0.241,20,0.5,0.5,0.147,0.149,"Los Angeles",TRUE,12.9666666666667,94.5,96.6,117.9,113.3,-23.4,-16.8,0,0,108.24,109.2,91,29,0.14
"player",21900264,"LAL","Danny Green","G",1610612747,201980,0,0,0,0,28.6,0.4,0.4,0.132,0.13,"Los Angeles",TRUE,20.5166666666667,98.5,109.3,124.5,122.2,-26.1,-12.9,0,0,107.48,102.94,85.78,43,-0.033
"player",21900264,"LAL","Kentavious Caldwell-Pope","G",1610612747,203484,0.095,0,0.034,0.016,0,0.313,0.313,0.111,0.112,"Los Angeles",TRUE,28.8166666666667,101.4,103.1,116.5,116.7,-15.1,-13.5,0,20,109.3,108.27,90.23,64,0.005
"player",21900264,"LAL","Rajon Rondo",NA,1610612747,200765,0.438,0,0.111,0.057,16.7,0,0,0.119,0.118,"Los Angeles",TRUE,18.9166666666667,101.2,105,104.5,105,-3.3,0,3.5,58.3,103.71,101.52,84.6,40,0.057
"player",21900264,"LAL","Kyle Kuzma",NA,1610612747,1628398,0.125,0,0.185,0.109,23.1,1,1,0.2,0.207,"Los Angeles",TRUE,24.3333333333333,117.3,117.6,99.7,102,17.6,15.7,0.67,15.4,101.88,100.58,83.82,51,0.149
"player",21900264,"LAL","Troy Daniels",NA,1610612747,203584,0,0,0,0,0,0.667,0.667,0.13,0.132,"Los Angeles",TRUE,11.15,136.2,134.8,110.8,95.8,25.4,38.9,0,0,93.68,101.17,84.3,23,0.059
"player",21900264,"LAL","Alex Caruso",NA,1610612747,1627936,0.077,0,0.029,0.02,0,1,1,0.019,0.019,"Los Angeles",TRUE,25.0666666666667,134.6,133.3,82.4,83.3,52.2,50,0,66.7,100.65,100.53,83.78,51,0.049
"player",21900264,"LAL","Dwight Howard",NA,1610612747,2730,0,0.059,0.24,0.167,0,0.8,0.765,0.12,0.12,"Los Angeles",TRUE,23.4833333333333,110.2,115.2,90.3,93.6,19.9,21.6,0,0,98.96,95.07,79.23,46,0.137
"player",21900264,"NOP","Brandon Ingram","F",1610612740,1627742,0.045,0,0.27,0.127,9.7,0.238,0.43,0.303,0.308,"New Orleans",TRUE,40.15,103.1,104.7,107.7,111.8,-4.6,-7.1,0.33,3.2,104.94,102.22,85.18,86,0.095
"player",21900264,"NOP","Kenrich Williams","F",1610612740,1629026,0.043,0.063,0.132,0.1,18.2,0.786,0.698,0.114,0.118,"New Orleans",TRUE,33.0666666666667,118.7,118.7,95.1,98.6,23.5,20,0.5,9.1,109.36,107.42,89.52,75,0.069
"player",21900264,"NOP","Jaxson Hayes","C",1610612740,1629637,0.077,0.15,0.048,0.098,30,0.5,0.608,0.17,0.17,"New Orleans",TRUE,21.2833333333333,114.8,114.3,99.5,106.3,15.3,8,0.33,10,112.85,109.38,91.15,49,0.013
"player",21900264,"NOP","JJ Redick","G",1610612740,200755,0.095,0,0.111,0.057,0,0.625,0.654,0.159,0.162,"New Orleans",TRUE,35.1333333333333,116.2,116.7,103.7,106.4,12.4,10.3,0,12.5,108.15,106.57,88.8,78,0.134
"player",21900264,"NOP","Jrue Holiday","G",1610612740,201950,0.632,0.048,0.098,0.072,16.7,0.609,0.619,0.286,0.294,"New Orleans",TRUE,40.4666666666667,112.9,113.2,104.3,107.9,8.6,5.3,1.71,28.6,108.65,106.75,88.96,91,0.19
"player",21900264,"NOP","Jahlil Okafor",NA,1610612740,1626143,0,0.133,0,0.061,28.6,0.5,0.615,0.179,0.19,"New Orleans",TRUE,15.05,122.8,118.2,99.8,97,23,21.2,0,0,101.8,105.25,87.71,33,-0.017
"player",21900264,"NOP","Josh Hart",NA,1610612740,1628404,0.071,0.091,0.133,0.104,10,0.5,0.58,0.141,0.146,"New Orleans",TRUE,25.45,87.3,90.4,134.7,136.5,-47.4,-46.2,1,10,100.49,98.07,81.73,52,0.055
"player",21900264,"NOP","E'Twaun Moore",NA,1610612740,202734,0.333,0,0.375,0.12,14.3,0.5,0.5,0.152,0.162,"New Orleans",TRUE,12.8666666666667,73.4,73.1,124,124,-50.6,-50.9,2,28.6,94.91,95.13,79.27,26,0.086
"player",21900264,"NOP","Frank Jackson",NA,1610612740,1628402,0,0,0,0,0,0.75,0.75,0.125,0.133,"New Orleans",TRUE,7.53333333333333,53.8,53.8,138.5,138.5,-84.6,-84.6,0,0,82.83,82.83,69.03,13,0.077
"player",21900264,"NOP","Nicolo Melli",NA,1610612740,1629740,0,0.091,0,0.071,0,0,0,0.056,0.056,"New Orleans",TRUE,9,56.7,60,140,140,-83.3,-80,0,0,82.35,80,66.67,15,0
"player",21900265,"OKC","Terrance Ferguson","F",1610612760,1628390,0,0,0.067,0.022,10,0.429,0.514,0.185,0.192,"Oklahoma City",TRUE,25.2166666666667,97.7,94.2,154.6,154.7,-56.9,-60.5,0,0,98.22,99.93,83.28,52,0
"player",21900265,"OKC","Danilo Gallinari","F",1610612760,201568,0.143,0.029,0.176,0.077,5.9,0.5,0.504,0.25,0.256,"Oklahoma City",TRUE,27,91.9,89.7,148.5,150.9,-56.6,-61.2,2,11.8,101.8,102.22,85.19,58,0.071
"player",21900265,"OKC","Steven Adams","C",1610612760,203500,0.188,0.036,0.208,0.115,9.1,0.571,0.571,0.138,0.149,"Oklahoma City",TRUE,24.6666666666667,102.2,94.6,132.6,133.3,-30.4,-38.7,3,27.3,103.25,107.03,89.19,56,0.1
"player",21900265,"OKC","Shai Gilgeous-Alexander","G",1610612760,1628983,0.25,0,0.091,0.036,0,0.4,0.451,0.176,0.185,"Oklahoma City",TRUE,29.6666666666667,111.6,106.3,150.4,151.6,-38.8,-45.4,0,29.4,99.83,101.93,84.94,64,0.041
"player",21900265,"OKC","Chris Paul","G",1610612760,101108,0.294,0,0.105,0.044,0,0.5,0.581,0.25,0.261,"Oklahoma City",TRUE,25.15,129,123.1,156.9,157.1,-27.9,-34.1,0,26.3,94.17,96.38,80.32,52,0.121
