"typeResult","idGame","namePlayer","fgContested","fg2Contested","fg3Contested","boxOutsPlayerTeamRebound","screenAssist","ptsScreenAssist","pts","deflections","chargesDrawn","looseBallsRecoveredOffense","looseBallsRecoveredDefense","looseBallsRecovered","boxOutsOffense","boxOutsDefense","boxOutsPlayerTREB","boxOuts"
"player",21900453,"Nemanja Bjelica",10,5,5,"3",1,2,10,1,0,0,1,1,0,3,0,3
"player",21900453,"Trevor Ariza",7,1,6,"0",0,0,12,1,0,1,0,1,0,0,0,0
"player",21900453,"Cory Joseph",6,4,2,"1",0,0,9,2,1,1,0,1,0,1,0,1
"player",21900454,"Josh Okogie",4,2,2,"0",0,0,2,2,0,0,0,0,0,0,0,0
"player",21900454,"Robert Covington",2,1,1,"0",0,0,4,2,0,0,0,0,0,0,0,0
"player",21900454,"Gorgui Dieng",10,7,3,"4",4,10,11,8,1,0,1,1,2,3,2,5
"player",21900454,"Jarrett Culver",5,4,1,"0",0,0,0,0,0,0,1,1,0,0,0,0
"player",21900454,"Andrew Wiggins",6,3,3,"0",0,0,22,0,0,1,0,1,0,0,0,0
"player",21900454,"Jeff Teague",2,0,2,"0",1,2,12,1,0,0,0,0,0,0,0,0
"player",21900454,"Noah Vonleh",7,7,0,"1",3,6,2,1,0,0,0,0,0,2,1,2
"player",21900454,"Jaylen Nowell",2,2,0,"0",0,0,6,0,0,0,0,0,0,0,0,0
"player",21900454,"Treveon Graham",4,3,1,"0",0,0,8,0,0,0,0,0,0,3,0,3
"player",21900454,"Keita Bates-Diop",4,3,1,"0",0,0,10,2,0,0,0,0,0,0,0,0
"player",21900454,"Jordan McLaughlin",3,2,1,"0",0,0,19,3,0,0,1,1,0,0,0,0
"player",21900454,"Jordan Bell",0,0,0,"1",0,0,0,0,0,0,0,0,1,0,1,1
"player",21900454,"Kelan Martin",3,2,1,"0",0,0,8,2,0,0,0,0,0,0,0,0
"player",21900454,"Alec Burks",10,7,3,"0",0,0,25,3,0,1,1,2,0,0,0,0
"player",21900454,"Draymond Green",12,11,1,"4",2,5,9,3,0,0,2,2,0,7,3,7
"player",21900454,"Willie Cauley-Stein",14,8,6,"2",7,14,12,2,0,0,0,0,0,3,0,3
"player",21900454,"Damion Lee",1,0,1,"4",1,3,14,0,0,1,0,1,0,5,1,5
"player",21900454,"D'Angelo Russell",2,0,2,"1",0,0,30,0,0,0,0,0,0,1,0,1
"player",21900454,"Eric Paschall",1,1,0,"0",1,3,8,2,0,0,0,0,0,0,0,0
"player",21900454,"Jordan Poole",1,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900454,"Jacob Evans",3,3,0,"1",0,0,1,0,0,0,0,0,0,1,0,1
"player",21900454,"Marquese Chriss",3,3,0,"0",0,0,6,0,0,0,0,0,0,0,0,0
"player",21900454,"Ky Bowman",8,4,4,"1",0,0,2,3,0,0,1,1,0,1,1,1
"player",21900454,"Kevon Looney",5,3,2,"1",0,0,4,0,0,1,0,1,0,1,0,1
"player",21900454,"Omari Spellman",2,0,2,"2",0,0,2,0,0,0,0,0,0,2,1,2
"player",21900455,"Gordon Hayward",4,3,1,"2",2,6,14,3,0,1,0,1,0,2,0,2
"player",21900455,"Jayson Tatum",8,5,3,"0",1,2,11,2,0,0,0,0,0,1,0,1
"player",21900455,"Daniel Theis",11,10,1,"3",6,16,13,0,0,1,0,1,2,3,1,5
"player",21900455,"Jaylen Brown",9,4,5,"0",0,0,30,0,0,0,0,0,0,0,0,0
"player",21900455,"Kemba Walker",11,5,6,"0",0,0,22,1,1,0,0,0,0,0,0,0
"player",21900455,"Enes Kanter",5,3,2,"5",2,5,12,0,0,0,1,1,5,2,1,7
"player",21900455,"Romeo Langford",3,3,0,"3",0,0,2,2,0,0,0,0,0,4,1,4
"player",21900455,"Grant Williams",2,2,0,"2",0,0,4,0,0,0,0,0,1,3,0,4
"player",21900455,"Brad Wanamaker",2,2,0,"0",0,0,6,4,0,0,1,1,0,0,0,0
"player",21900455,"Semi Ojeleye",1,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900455,"Javonte Green",1,0,1,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900455,"Tremont Waters",0,0,0,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900455,"Carsen Edwards",0,0,0,"0",0,0,0,1,0,0,0,0,0,0,0,0
"player",21900455,"Patrick McCaw",7,4,3,"1",1,2,2,1,0,0,0,0,0,1,0,1
"player",21900455,"OG Anunoby",7,4,3,"1",1,2,5,1,0,0,1,1,0,4,0,4
"player",21900455,"Serge Ibaka",8,8,0,"1",5,13,12,3,0,0,0,0,0,2,1,2
"player",21900455,"Kyle Lowry",6,4,2,"2",0,0,14,2,1,1,0,1,0,3,0,3
"player",21900455,"Fred VanVleet",12,5,7,"2",0,0,27,6,0,0,0,0,0,4,1,4
"player",21900455,"Rondae Hollis-Jefferson",6,2,4,"1",0,0,6,2,0,0,1,1,0,1,0,1
"player",21900455,"Terence Davis",4,4,0,"0",0,0,6,1,0,1,1,2,0,0,0,0
"player",21900455,"Chris Boucher",15,12,3,"2",2,4,24,0,0,0,0,0,1,1,1,2
"player",21900455,"Malcolm Miller",2,1,1,"2",1,2,0,1,0,0,0,0,0,3,0,3
"player",21900455,"Stanley Johnson",2,0,2,"0",0,0,6,1,0,0,0,0,0,0,0,0
"player",21900455,"Oshae Brissett",2,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900456,"Khris Middleton",6,3,3,"1",1,2,31,2,0,1,0,1,0,1,1,1
"player",21900456,"Giannis Antetokounmpo",14,11,3,"0",8,16,18,4,0,1,0,1,0,0,0,0
"player",21900456,"Brook Lopez",20,16,4,"2",5,14,11,6,0,0,0,0,0,3,0,3
"player",21900456,"Wesley Matthews",3,1,2,"3",0,0,4,3,0,0,0,0,0,4,0,4
"player",21900456,"Donte DiVincenzo",9,4,5,"0",0,0,6,3,0,0,0,0,0,0,0,0
"player",21900456,"George Hill",8,4,4,"0",0,0,15,0,0,0,0,0,0,0,0,0
"player",21900456,"Pat Connaughton",4,2,2,"0",1,3,5,2,0,1,1,2,0,0,0,0
"player",21900456,"Ersan Ilyasova",7,3,4,"1",0,0,7,1,0,0,0,0,0,2,0,2
"player",21900456,"Robin Lopez",7,4,3,"0",2,5,2,0,0,0,0,0,0,0,0,0
"player",21900456,"Kyle Korver",3,2,1,"2",0,0,3,2,0,0,0,0,0,3,0,3
"player",21900456,"Sterling Brown",3,0,3,"0",1,3,7,1,0,0,0,0,0,1,0,1
"player",21900456,"Tobias Harris",6,4,2,"1",0,0,22,1,0,1,1,2,0,1,0,1
"player",21900456,"Al Horford",14,9,5,"2",2,4,11,6,0,2,2,4,0,4,0,4
"player",21900456,"Joel Embiid",16,8,8,"1",2,4,31,1,0,2,1,3,1,0,1,1
"player",21900456,"Josh Richardson",9,8,1,"1",0,0,18,3,0,2,1,3,1,1,0,2
"player",21900456,"Ben Simmons",9,6,3,"0",2,5,15,6,0,0,1,1,0,0,0,0
"player",21900456,"James Ennis III",4,2,2,"0",0,0,2,0,0,3,0,3,0,0,0,0
"player",21900456,"Furkan Korkmaz",3,2,1,"1",0,0,16,1,0,0,0,0,0,1,0,1
"player",21900456,"Mike Scott",1,0,1,"0",2,5,3,0,0,0,0,0,0,1,0,1
"player",21900456,"Trey Burke",2,1,1,"0",0,0,3,0,0,0,0,0,0,1,0,1
"player",21900457,"Danuel House Jr.",12,6,6,"2",0,0,18,1,1,2,0,2,0,3,0,3
"player",21900457,"P.J. Tucker",7,5,2,"2",1,2,7,2,0,0,0,0,0,4,0,4
"player",21900457,"Clint Capela",8,6,2,"3",0,0,10,3,0,0,0,0,1,2,3,3
"player",21900457,"James Harden",6,4,2,"1",0,0,24,4,0,0,0,0,0,1,0,1
"player",21900457,"Russell Westbrook",5,3,2,"0",0,0,30,1,0,0,2,2,0,0,0,0
"player",21900457,"Ben McLemore",7,4,3,"0",0,0,6,0,0,1,0,1,0,0,0,0
"player",21900457,"Gary Clark",2,1,1,"1",0,0,3,1,0,0,0,0,0,1,0,1
"player",21900457,"Austin Rivers",6,4,2,"0",0,0,6,2,0,0,1,1,0,0,0,0
"player",21900457,"Tyson Chandler",2,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900457,"Glenn Robinson III",11,1,10,"1",0,0,18,3,0,0,1,1,0,1,0,1
"player",21900457,"Draymond Green",16,12,4,"2",0,0,20,3,0,0,0,0,0,3,0,3
"player",21900457,"Willie Cauley-Stein",11,8,3,"7",3,8,10,1,0,1,0,1,0,11,0,11
"player",21900457,"Damion Lee",5,3,2,"1",0,0,22,2,0,0,0,0,0,1,0,1
"player",21900457,"D'Angelo Russell",6,4,2,"1",0,0,20,4,0,1,0,1,0,1,0,1
"player",21900457,"Alec Burks",11,5,6,"0",0,0,8,0,1,0,0,0,0,0,0,0
"player",21900457,"Jacob Evans",2,1,1,"0",0,0,8,0,0,0,0,0,0,0,0,0
"player",21900457,"Eric Paschall",3,0,3,"0",0,0,0,0,0,0,0,0,0,1,0,1
"player",21900457,"Ky Bowman",8,4,4,"2",0,0,4,3,0,1,1,2,0,2,0,2
"player",21900457,"Marquese Chriss",5,5,0,"1",2,4,6,1,0,0,0,0,0,2,0,2
"player",21900457,"Omari Spellman",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900458,"Kawhi Leonard",10,3,7,"4",0,0,35,2,0,1,0,1,0,6,2,6
"player",21900458,"Patrick Patterson",3,2,1,"0",1,2,4,0,0,0,0,0,0,2,0,2
"player",21900458,"Ivica Zubac",6,5,1,"1",1,2,11,0,0,1,1,2,1,1,1,2
"player",21900458,"Paul George",13,7,6,"0",0,0,17,4,0,0,1,1,0,1,0,1
"player",21900458,"Patrick Beverley",5,3,2,"2",0,0,8,0,0,0,1,1,0,2,1,2
"player",21900458,"Montrezl Harrell",13,8,5,"9",1,3,18,0,0,0,0,0,2,10,2,12
"player",21900458,"Maurice Harkless",9,4,5,"0",0,0,2,2,0,0,0,0,0,1,0,1
"player",21900458,"Lou Williams",1,1,0,"0",1,2,6,2,0,0,0,0,0,0,0,0
"player",21900458,"Landry Shamet",7,2,5,"0",0,0,7,0,0,0,0,0,0,1,0,1
"player",21900458,"JaMychal Green",2,2,0,"0",0,0,3,0,0,0,0,0,0,0,0,0
"player",21900458,"LeBron James",6,5,1,"1",0,0,23,3,0,0,0,0,0,2,0,2
"player",21900458,"Anthony Davis",16,10,6,"1",4,8,24,3,0,0,3,3,0,2,1,2
"player",21900458,"JaVale McGee",7,7,0,"2",0,0,2,0,0,0,0,0,0,4,1,4
"player",21900458,"Danny Green",9,7,2,"0",0,0,6,3,0,0,1,1,0,0,0,0
"player",21900458,"Avery Bradley",3,2,1,"2",0,0,2,1,0,0,0,0,1,1,1,2
"player",21900458,"Kentavious Caldwell-Pope",5,4,1,"0",1,2,13,1,0,0,1,1,0,0,0,0
"player",21900458,"Kyle Kuzma",8,4,4,"0",0,0,25,1,0,1,0,1,0,2,0,2
"player",21900458,"Alex Caruso",4,2,2,"2",1,2,2,2,0,0,1,1,0,2,1,2
"player",21900458,"Rajon Rondo",1,0,1,"0",0,0,7,1,0,0,0,0,0,0,0,0
"player",21900458,"Dwight Howard",6,5,1,"2",4,10,2,0,0,0,0,0,2,0,0,2
"player",21900459,"Lonzo Ball",1,0,1,"1",4,10,10,4,0,0,1,1,0,1,0,1
"player",21900459,"Brandon Ingram",11,7,4,"2",1,2,31,5,0,1,1,2,0,2,1,2
"player",21900459,"Derrick Favors",26,17,9,"2",4,8,8,1,0,1,1,2,1,1,2,2
"player",21900459,"JJ Redick",3,1,2,"0",3,8,15,0,0,0,0,0,0,1,0,1
"player",21900459,"Jrue Holiday",5,4,1,"0",1,2,20,6,0,0,1,1,0,0,0,0
"player",21900459,"Jaxson Hayes",5,2,3,"0",0,0,2,1,0,1,0,1,0,0,0,0
"player",21900459,"Josh Hart",10,4,6,"0",0,0,16,0,0,2,4,6,0,0,0,0
"player",21900459,"Jahlil Okafor",8,7,1,"1",0,0,0,0,0,1,0,1,0,2,0,2
"player",21900459,"E'Twaun Moore",4,2,2,"1",0,0,10,0,0,0,0,0,0,1,0,1
"player",21900459,"Kenrich Williams",2,2,0,"0",0,0,0,1,0,0,0,0,0,1,0,1
"player",21900459,"Frank Jackson",1,1,0,"0",0,0,0,0,0,0,0,0,0,1,0,1
"player",21900459,"Will Barton",8,4,4,"0",0,0,10,2,0,2,0,2,0,0,0,0
"player",21900459,"Paul Millsap",4,2,2,"1",0,0,0,2,0,0,0,0,1,0,1,1
"player",21900459,"Nikola Jokic",3,3,0,"3",1,2,23,3,0,1,1,2,2,3,2,5
"player",21900459,"Gary Harris",8,4,4,"1",0,0,15,7,0,0,0,0,0,2,0,2
"player",21900459,"Jamal Murray",8,5,3,"0",0,0,8,0,0,0,1,1,0,1,0,1
"player",21900459,"Jerami Grant",6,3,3,"1",0,0,17,0,0,0,0,0,0,2,0,2
"player",21900459,"Michael Porter Jr.",0,0,0,"0",0,0,5,0,0,0,0,0,0,0,0,0
"player",21900459,"Monte Morris",9,4,5,"0",0,0,5,0,0,0,0,0,0,0,0,0
"player",21900459,"Mason Plumlee",5,4,1,"1",3,7,4,0,0,0,0,0,0,1,0,1
"player",21900459,"Malik Beasley",3,2,1,"1",0,0,13,0,0,1,0,1,0,1,0,1
"player",21900459,"Juancho Hernangomez",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900459,"Vlatko Cancar",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900460,"Isaac Bonga",2,0,2,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900460,"Admiral Schofield",5,3,2,"1",0,0,0,0,0,1,0,1,0,1,0,1
"player",21900460,"Ian Mahinmi",6,4,2,"3",1,3,5,2,0,0,0,0,0,4,0,4
"player",21900460,"Bradley Beal",5,1,4,"0",0,0,15,1,0,1,0,1,0,0,0,0
"player",21900460,"Ish Smith",4,0,4,"0",0,0,9,3,1,0,0,0,0,0,0,0
"player",21900460,"Troy Brown Jr.",5,2,3,"1",0,0,13,1,0,1,1,2,0,1,1,1
"player",21900460,"Johnathan Williams",10,4,6,"3",4,9,9,0,0,1,0,1,2,1,1,3
"player",21900460,"Anzejs Pasecniks",9,8,1,"2",4,9,17,3,0,0,1,1,1,2,2,3
"player",21900460,"Gary Payton II",7,3,4,"0",0,0,10,8,0,1,1,2,0,0,0,0
"player",21900460,"Jordan McRae",3,2,1,"0",0,0,15,1,0,0,0,0,0,0,0,0
"player",21900460,"Garrison Mathews",2,0,2,"1",0,0,4,1,0,1,0,1,0,1,0,1
"player",21900460,"Justin Robinson",1,0,1,"1",0,0,3,0,0,1,0,1,0,1,0,1
"player",21900460,"Tony Snell",4,1,3,"0",0,0,10,1,0,0,0,0,0,1,0,1
"player",21900460,"Blake Griffin",5,5,0,"4",0,0,14,1,0,1,0,1,0,4,1,4
"player",21900460,"Andre Drummond",12,11,1,"2",4,10,14,0,0,0,0,0,1,1,1,2
"player",21900460,"Svi Mykhailiuk",3,1,2,"0",1,3,12,3,0,1,0,1,0,0,0,0
"player",21900460,"Tim Frazier",7,4,3,"0",1,3,17,0,0,0,1,1,0,0,0,0
"player",21900460,"Derrick Rose",1,1,0,"0",0,0,15,1,0,0,0,0,0,0,0,0
"player",21900460,"Langston Galloway",6,3,3,"2",0,0,6,0,0,0,0,0,0,2,0,2
"player",21900460,"Markieff Morris",3,3,0,"3",1,2,4,1,0,0,1,1,0,4,1,4
"player",21900460,"Bruce Brown",3,3,0,"1",0,0,12,3,0,0,1,1,0,1,0,1
"player",21900460,"Christian Wood",11,9,2,"1",0,0,22,0,0,0,0,0,0,3,0,3
"player",21900460,"Thon Maker",3,2,1,"3",0,0,4,0,0,0,0,0,0,4,0,4
"player",21900460,"Louis King",1,1,0,"0",0,0,2,2,0,0,0,0,0,0,0,0
"player",21900461,"Marcus Morris Sr.",8,2,6,"0",0,0,22,0,0,1,0,1,1,0,0,1
"player",21900461,"Julius Randle",9,2,7,"3",0,0,33,0,0,0,2,2,0,6,2,6
"player",21900461,"Taj Gibson",7,5,2,"0",2,4,0,0,0,0,0,0,0,4,0,4
"player",21900461,"RJ Barrett",3,0,3,"0",0,0,5,2,1,1,0,1,0,0,0,0
"player",21900461,"Elfrid Payton",8,0,8,"0",1,2,13,2,0,1,0,1,0,0,0,0
"player",21900461,"Mitchell Robinson",15,10,5,"3",4,8,10,1,0,1,0,1,0,10,1,10
"player",21900461,"Kevin Knox II",1,1,0,"2",0,0,4,0,0,0,0,0,0,2,1,2
"player",21900461,"Frank Ntilikina",2,0,2,"0",0,0,3,4,0,0,0,0,0,0,0,0
"player",21900461,"Damyean Dotson",3,0,3,"0",0,0,2,1,0,0,1,1,0,0,0,0
"player",21900461,"Bobby Portis",5,2,3,"4",0,0,2,0,0,0,0,0,0,7,2,7
"player",21900461,"Kadeem Allen",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900461,"Ignas Brazdeikis",1,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900461,"Joe Harris",5,5,0,"2",2,6,8,3,0,1,1,2,0,2,0,2
"player",21900461,"Taurean Prince",15,7,8,"1",0,0,3,1,0,0,1,1,0,1,0,1
"player",21900461,"Jarrett Allen",14,12,2,"3",2,5,4,2,0,0,1,1,0,6,0,6
"player",21900461,"Garrett Temple",5,4,1,"0",0,0,7,1,1,2,1,3,0,1,0,1
"player",21900461,"Spencer Dinwiddie",9,6,3,"0",0,0,25,0,0,1,1,2,0,0,0,0
"player",21900461,"Timothe Luwawu-Cabarrot",4,4,0,"1",0,0,10,2,0,0,0,0,0,2,1,2
"player",21900461,"DeAndre Jordan",4,3,1,"1",1,2,8,0,0,1,0,1,0,2,1,2
"player",21900461,"Wilson Chandler",9,4,5,"3",0,0,4,0,0,1,0,1,0,4,1,4
"player",21900461,"Rodions Kurucs",4,1,3,"0",0,0,8,1,0,1,0,1,0,0,0,0
"player",21900461,"Theo Pinson",2,2,0,"0",0,0,3,0,0,0,0,0,1,0,0,1
"player",21900461,"Dzanan Musa",1,1,0,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900461,"Henry Ellenson",0,0,0,"0",1,2,0,0,0,0,0,0,0,0,0,0
"player",21900462,"Jae Crowder",7,4,3,"0",1,2,5,2,0,1,1,2,0,0,0,0
"player",21900462,"Jaren Jackson Jr.",12,8,4,"4",1,2,20,0,0,0,0,0,0,4,1,4
"player",21900462,"Jonas Valanciunas",7,7,0,"5",6,13,21,1,0,0,0,0,1,8,1,9
"player",21900462,"Dillon Brooks",8,3,5,"0",0,0,8,5,0,1,1,2,0,0,0,0
"player",21900462,"Ja Morant",7,3,4,"1",0,0,10,1,0,1,0,1,0,1,0,1
"player",21900462,"Tyus Jones",7,4,3,"0",0,0,15,1,0,0,0,0,0,0,0,0
"player",21900462,"Brandon Clarke",6,2,4,"0",1,2,13,0,0,0,1,1,0,0,0,0
"player",21900462,"Kyle Anderson",3,2,1,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900462,"De'Anthony Melton",5,4,1,"0",0,0,9,3,0,0,1,1,0,0,0,0
"player",21900462,"Solomon Hill",8,5,3,"1",0,0,2,1,0,1,0,1,0,1,0,1
"player",21900462,"Grayson Allen",4,1,3,"0",0,0,5,0,0,0,0,0,0,0,0,0
"player",21900462,"Terrance Ferguson",10,7,3,"0",2,4,6,2,0,1,0,1,0,1,0,1
"player",21900462,"Darius Bazley",2,2,0,"0",0,0,3,0,0,1,1,2,0,2,0,2
"player",21900462,"Steven Adams",11,9,2,"4",8,17,16,1,0,0,1,1,2,2,3,4
"player",21900462,"Shai Gilgeous-Alexander",6,4,2,"0",1,2,21,2,0,0,2,2,0,0,0,0
"player",21900462,"Chris Paul",4,1,3,"1",1,3,23,6,0,0,2,2,0,1,1,1
"player",21900462,"Nerlens Noel",13,10,3,"1",3,6,2,2,0,1,1,2,0,2,0,2
"player",21900462,"Dennis Schroder",2,1,1,"0",0,0,20,1,0,0,2,2,0,0,0,0
"player",21900462,"Mike Muscala",10,6,4,"0",0,0,0,0,0,0,0,0,0,1,0,1
"player",21900462,"Deonte Burton",3,2,1,"0",0,0,0,1,0,1,0,1,0,0,0,0
"player",21900462,"Abdel Nader",6,5,1,"0",0,0,6,3,0,0,1,1,0,0,0,0
"player",21900462,"Kevin Hervey",1,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900463,"DeMar DeRozan",3,0,3,"1",0,0,21,1,0,1,1,2,0,4,1,4
"player",21900463,"LaMarcus Aldridge",10,7,3,"0",1,2,17,2,0,1,1,2,0,2,0,2
"player",21900463,"Trey Lyles",6,3,3,"1",0,0,5,2,0,1,1,2,0,2,0,2
"player",21900463,"Dejounte Murray",8,2,6,"1",0,0,4,4,0,1,0,1,0,1,0,1
"player",21900463,"Bryn Forbes",4,2,2,"0",0,0,7,0,0,0,2,2,0,0,0,0
"player",21900463,"Patty Mills",1,0,1,"2",1,2,8,2,0,0,1,1,0,2,0,2
"player",21900463,"Derrick White",6,3,3,"0",0,0,10,3,0,0,0,0,0,0,0,0
"player",21900463,"Rudy Gay",9,5,4,"2",0,0,18,3,0,0,1,1,0,2,1,2
"player",21900463,"Marco Belinelli",1,1,0,"0",0,0,2,1,0,0,0,0,0,0,0,0
"player",21900463,"Jakob Poeltl",8,6,2,"1",2,4,6,0,0,0,1,1,0,1,0,1
"player",21900463,"Dorian Finney-Smith",13,10,3,"1",0,0,13,0,0,0,0,0,0,1,0,1
"player",21900463,"Kristaps Porzingis",11,9,2,"0",0,0,13,2,0,1,0,1,0,1,0,1
"player",21900463,"Dwight Powell",16,13,3,"1",7,14,11,4,0,0,0,0,0,2,0,2
"player",21900463,"Tim Hardaway Jr.",2,0,2,"0",0,0,17,0,0,0,0,0,0,0,0,0
"player",21900463,"Luka Doncic",5,4,1,"0",0,0,24,3,0,2,0,2,0,0,0,0
"player",21900463,"Maxi Kleber",8,4,4,"4",1,3,6,0,0,2,0,2,0,6,1,6
"player",21900463,"Seth Curry",5,0,5,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900463,"Delon Wright",4,1,3,"0",0,0,12,3,0,2,0,2,0,0,0,0
"player",21900463,"Jalen Brunson",2,0,2,"1",0,0,6,1,0,0,0,0,1,1,1,2
"player",21900464,"Treveon Graham",9,4,5,"0",0,0,9,5,0,2,0,2,0,0,0,0
"player",21900464,"Robert Covington",4,2,2,"2",2,5,19,3,0,1,0,1,0,3,0,3
"player",21900464,"Gorgui Dieng",15,12,3,"10",3,6,21,6,1,1,1,2,0,11,2,11
"player",21900464,"Andrew Wiggins",11,7,4,"0",0,0,18,4,0,0,0,0,0,0,0,0
"player",21900464,"Shabazz Napier",4,2,2,"0",0,0,2,2,0,0,0,0,0,1,0,1
"player",21900464,"Jeff Teague",6,3,3,"0",1,2,15,2,0,0,0,0,0,0,0,0
"player",21900464,"Josh Okogie",7,5,2,"0",0,0,7,2,0,1,0,1,0,0,0,0
"player",21900464,"Noah Vonleh",7,5,2,"5",0,0,4,0,0,1,0,1,0,5,3,5
"player",21900464,"Keita Bates-Diop",7,6,1,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900464,"Jarrett Culver",3,1,2,"0",0,0,5,4,0,0,0,0,0,0,0,0
"player",21900464,"Kelan Martin",1,1,0,"0",0,0,3,1,0,0,0,0,0,0,0,0
"player",21900464,"Harrison Barnes",13,6,7,"0",0,0,11,3,0,0,0,0,0,0,0,0
"player",21900464,"Marvin Bagley III",9,5,4,"1",0,0,18,2,0,1,0,1,0,1,0,1
"player",21900464,"Richaun Holmes",19,11,8,"2",7,16,20,4,0,1,1,2,1,1,1,2
"player",21900464,"Buddy Hield",6,3,3,"0",1,2,17,4,0,1,0,1,0,0,0,0
"player",21900464,"De'Aaron Fox",1,0,1,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900464,"Cory Joseph",9,3,6,"2",0,0,10,2,0,1,1,2,0,2,0,2
"player",21900464,"Bogdan Bogdanovic",14,9,5,"0",0,0,19,2,0,0,1,1,0,0,0,0
"player",21900464,"Trevor Ariza",7,2,5,"0",0,0,0,5,0,0,0,0,0,0,0,0
"player",21900464,"Nemanja Bjelica",9,5,4,"1",0,0,7,0,0,0,0,0,0,1,1,1
"player",21900464,"Yogi Ferrell",2,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900464,"Dewayne Dedmon",1,1,0,"1",0,0,0,0,0,0,0,0,0,1,0,1
"player",21900464,"Justin James",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900465,"Kent Bazemore",5,3,2,"0",1,3,6,2,0,0,1,1,0,0,0,0
"player",21900465,"Carmelo Anthony",2,2,0,"2",2,5,12,3,0,1,0,1,0,2,1,2
"player",21900465,"Hassan Whiteside",6,5,1,"2",1,3,8,0,0,0,0,0,0,3,1,3
"player",21900465,"CJ McCollum",8,1,7,"0",0,0,25,1,0,2,1,3,0,0,0,0
"player",21900465,"Damian Lillard",6,3,3,"0",0,0,34,2,1,0,1,1,0,1,0,1
"player",21900465,"Anfernee Simons",6,3,3,"0",1,2,15,1,0,0,0,0,0,0,0,0
"player",21900465,"Skal Labissiere",8,7,1,"2",15,36,10,1,0,0,0,0,0,5,0,5
"player",21900465,"Nassir Little",3,2,1,"0",1,3,0,0,0,0,0,0,0,0,0,0
"player",21900465,"Gary Trent Jr.",5,1,4,"0",0,0,5,1,0,1,1,2,0,0,0,0
"player",21900465,"Bojan Bogdanovic",11,7,4,"0",1,2,16,2,0,0,0,0,0,0,0,0
"player",21900465,"Royce O'Neale",8,3,5,"0",2,5,8,1,0,0,0,0,0,0,0,0
"player",21900465,"Rudy Gobert",15,14,1,"1",7,17,16,2,0,2,0,2,0,3,1,3
"player",21900465,"Joe Ingles",9,2,7,"2",0,0,26,2,0,1,1,2,0,2,1,2
"player",21900465,"Donovan Mitchell",6,3,3,"0",1,2,35,1,0,1,0,1,0,0,0,0
"player",21900465,"Emmanuel Mudiay",3,1,2,"0",1,2,4,0,0,0,0,0,0,0,0,0
"player",21900465,"Georges Niang",3,2,1,"1",0,0,5,0,0,0,0,0,0,5,0,5
"player",21900465,"Jordan Clarkson",4,3,1,"0",2,5,9,2,0,0,0,0,0,1,0,1
"player",21900465,"Ed Davis",4,3,1,"2",3,6,0,0,0,0,0,0,1,2,2,3
"player",21900465,"Tony Bradley",1,1,0,"3",1,2,2,0,0,0,0,0,1,4,1,5
"player",21900466,"Cedi Osman",5,4,1,"0",0,0,10,0,0,0,0,0,0,0,0,0
"player",21900466,"Kevin Love",8,5,3,"2",0,0,30,0,0,0,0,0,0,5,1,5
"player",21900466,"Tristan Thompson",10,4,6,"1",6,12,12,2,0,1,0,1,1,3,1,4
"player",21900466,"Collin Sexton",6,3,3,"0",0,0,21,2,0,0,1,1,0,0,0,0
"player",21900466,"Darius Garland",5,0,5,"0",0,0,2,0,0,0,2,2,0,0,0,0
"player",21900466,"Matthew Dellavedova",3,1,2,"0",0,0,5,0,0,0,0,0,0,0,0,0
"player",21900466,"Kevin Porter Jr.",3,1,2,"0",0,0,16,1,0,1,0,1,0,0,0,0
"player",21900466,"Larry Nance Jr.",8,3,5,"1",1,2,2,1,0,0,0,0,0,2,0,2
"player",21900466,"Dante Exum",4,2,2,"0",0,0,9,0,0,1,3,4,0,0,0,0
"player",21900466,"John Henson",2,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900466,"Ante Zizic",1,1,0,"0",3,7,8,1,0,0,0,0,0,0,0,0
